t,goalDist_0,goalDist_1,goalDist_2,goalDist_3,goalDist_4
135.0,3.527,5.139,7.343,8.534,6.249
135.1,3.427,5.04,7.244,8.435,6.151
135.2,3.327,4.94,7.145,8.335,6.054
135.3,3.227,4.842,7.045,8.235,5.956
135.4,3.127,4.744,6.945,8.135,5.858
135.5,3.027,4.645,6.846,8.036,5.759
135.6,2.927,4.547,6.747,7.936,5.66
135.7,2.827,4.448,6.648,7.837,5.56
135.8,2.727,4.349,6.549,7.738,5.46
135.9,2.627,4.25,6.45,7.639,5.36
136.0,2.527,4.151,6.352,7.541,5.26
136.1,2.427,4.051,6.254,7.442,5.161
136.2,2.327,3.952,6.156,7.344,5.061
136.3,2.227,3.852,6.059,7.245,4.962
136.4,2.127,3.752,5.962,7.146,4.864
136.5,2.027,3.652,5.864,7.046,4.767
136.6,1.927,3.553,5.766,6.947,4.671
136.7,1.827,3.453,5.667,6.848,4.575
136.8,1.727,3.353,5.567,6.749,4.478
136.9,1.627,3.253,5.467,6.65,4.381
137.0,1.527,3.154,5.367,6.551,4.284
137.1,1.427,3.054,5.267,6.453,4.186
137.2,1.327,2.954,5.168,6.355,4.088
137.3,1.227,2.854,5.068,6.257,3.99
137.4,1.127,2.754,4.969,6.16,3.891
137.5,1.027,2.654,4.871,6.063,3.792
137.6,0.927,2.554,4.774,5.966,3.693
137.7,0.834,2.454,4.678,5.868,3.594
137.8,0.751,2.355,4.582,5.77,3.494
137.9,0.676,2.255,4.485,5.671,3.395
138.0,0.608,2.155,4.388,5.572,3.295
138.1,0.547,2.055,4.29,5.472,3.195
138.2,0.492,1.955,4.193,5.372,3.095
138.3,0.443,1.855,4.094,5.272,2.995
138.4,0.399,1.755,3.996,5.172,2.895
138.5,0.359,1.655,3.897,5.073,2.795
138.6,0.323,1.556,3.799,4.974,2.695
138.7,0.291,1.456,3.699,4.876,2.595
138.8,0.262,1.357,3.6,4.779,2.496
138.9,0.236,1.264,3.501,4.683,2.396
139.0,0.212,1.177,3.401,4.586,2.297
139.1,0.191,1.097,3.301,4.49,2.197
139.2,0.172,1.021,3.201,4.392,2.099
139.3,0.155,0.951,3.101,4.295,2.003
139.4,0.139,0.886,3.002,4.197,1.909
139.5,0.125,0.826,2.903,4.099,1.818
139.6,0.113,0.77,2.805,4.001,1.73
139.7,0.101,0.719,2.708,3.902,1.645
139.8,13.708,13.138,11.527,10.522,12.385
139.9,13.798,13.174,11.603,10.61,12.449
140.0,13.891,13.209,11.671,10.694,12.507
140.1,13.988,13.244,11.733,10.771,12.559
140.2,14.087,13.276,11.787,10.843,12.604
140.3,14.186,13.318,11.833,10.908,12.644
140.4,14.286,13.353,11.871,10.965,12.678
140.5,14.385,13.378,11.901,11.015,12.706
140.6,14.482,13.394,11.923,11.056,12.727
140.7,14.577,13.401,11.938,11.089,12.74
140.8,14.667,13.399,11.945,11.113,12.747
140.9,14.753,13.387,11.944,11.128,12.746
141.0,14.834,13.367,11.933,11.135,12.738
141.1,14.909,13.337,11.914,11.132,12.723
141.2,14.977,13.299,11.885,11.12,12.701
141.3,15.038,13.252,11.848,11.099,12.664
141.4,15.091,13.198,11.803,11.069,12.618
141.5,15.136,13.135,11.749,11.03,12.564
141.6,15.172,13.066,11.688,10.984,12.502
141.7,15.2,12.99,11.62,10.929,12.433
141.8,15.218,12.908,11.545,10.867,12.358
141.9,15.227,12.821,11.464,10.799,12.277
142.0,15.227,12.73,11.406,10.725,12.213
142.1,15.217,12.635,11.344,10.647,12.147
142.2,15.199,12.538,11.279,10.565,12.078
142.3,15.171,12.479,11.212,10.48,12.008
142.4,15.134,12.419,11.142,10.393,11.936
142.5,15.089,12.36,11.071,10.303,11.865
142.6,15.035,12.3,10.999,10.212,11.793
142.7,14.974,12.239,10.925,10.119,11.722
142.8,14.905,12.179,10.85,10.025,11.651
142.9,14.83,12.119,10.774,9.93,11.579
143.0,14.749,12.059,10.698,9.834,11.508
143.1,14.664,11.999,10.621,9.738,11.437
143.2,14.574,11.939,10.544,9.641,11.366
143.3,14.482,11.879,10.464,9.543,11.295
143.4,14.387,11.818,10.383,9.445,11.224
143.5,14.29,11.756,10.298,9.346,11.153
143.6,14.192,11.694,10.212,9.248,11.083
143.7,14.093,11.631,10.124,9.149,11.012
143.8,13.994,11.567,10.033,9.05,10.941
143.9,13.894,11.502,9.941,8.951,10.87
144.0,13.794,11.436,9.847,8.851,10.797
144.1,13.694,11.369,9.752,8.752,10.723
144.2,13.594,11.302,9.655,8.652,10.646
144.3,13.495,11.235,9.557,8.553,10.567
144.4,13.396,11.169,9.459,8.453,10.487
144.5,13.298,11.103,9.36,8.353,10.405
144.6,13.2,11.038,9.261,8.253,10.322
144.7,13.103,10.974,9.161,8.153,10.237
144.8,13.007,10.908,9.061,8.054,10.151
144.9,12.912,10.841,8.961,7.954,10.063
145.0,12.817,10.773,8.861,7.854,9.975
145.1,12.724,10.703,8.762,7.754,9.886
145.2,12.631,10.633,8.662,7.654,9.795
145.3,12.539,10.561,8.563,7.554,9.704
145.4,12.448,10.488,8.465,7.454,9.611
145.5,12.359,10.414,8.367,7.354,9.517
145.6,12.27,10.339,8.269,7.254,9.422
145.7,12.182,10.263,8.172,7.154,9.326
145.8,12.095,10.186,8.075,7.054,9.23
145.9,12.009,10.108,7.979,6.954,9.132
146.0,11.924,10.03,7.885,6.854,9.035
146.1,11.841,9.95,7.791,6.754,8.937
146.2,11.758,9.87,7.699,6.654,8.84
146.3,11.677,9.788,7.607,6.554,8.742
146.4,11.598,9.706,7.516,6.454,8.645
146.5,11.519,9.622,7.425,6.354,8.549
146.6,11.44,9.536,7.334,6.254,8.452
146.7,11.359,9.448,7.243,6.154,8.356
146.8,11.277,9.359,7.152,6.054,8.26
146.9,11.194,9.269,7.06,5.954,8.165
147.0,11.11,9.177,6.969,5.854,8.07
147.1,11.025,9.085,6.878,5.754,7.976
147.2,10.938,8.992,6.787,5.654,7.882
147.3,10.851,8.898,6.696,5.554,7.789
147.4,10.763,8.803,6.606,5.454,7.696
147.5,10.674,8.708,6.515,5.354,7.605
147.6,10.583,8.614,6.424,5.254,7.514
147.7,10.492,8.519,6.33,5.154,7.422
147.8,10.4,8.424,6.234,5.054,7.331
147.9,10.307,8.329,6.136,4.954,7.24
148.0,10.213,8.235,6.037,4.854,7.149
148.1,10.118,8.14,5.937,4.754,7.059
148.2,10.023,8.046,5.837,4.654,6.969
148.3,9.927,7.953,5.738,4.554,6.879
148.4,9.83,7.86,5.639,4.454,6.79
148.5,9.733,7.768,5.54,4.354,6.701
148.6,9.635,7.677,5.441,4.254,6.61
148.7,9.538,7.586,5.342,4.154,6.517
148.8,9.439,7.495,5.244,4.054,6.422
148.9,9.341,7.405,5.146,3.954,6.325
149.0,9.243,7.315,5.048,3.854,6.228
149.1,9.145,7.226,4.95,3.754,6.129
149.2,9.046,7.137,4.852,3.654,6.031
149.3,8.948,7.048,4.755,3.554,5.933
149.4,8.849,6.96,4.658,3.454,5.834
149.5,8.75,6.873,4.56,3.354,5.737
149.6,8.651,6.786,4.462,3.254,5.639
149.7,8.552,6.699,4.363,3.154,5.542
149.8,8.454,6.609,4.264,3.054,5.444
149.9,8.355,6.517,4.164,2.954,5.347
150.0,8.257,6.423,4.065,2.854,5.249
150.1,8.158,6.326,3.965,2.754,5.151
150.2,8.06,6.229,3.865,2.654,5.053
150.3,7.962,6.131,3.765,2.554,4.956
150.4,7.864,6.032,3.665,2.454,4.858
150.5,7.766,5.934,3.565,2.354,4.76
150.6,7.668,5.835,3.466,2.254,4.662
150.7,7.571,5.737,3.367,2.154,4.565
150.8,7.473,5.639,3.268,2.054,4.466
150.9,7.376,5.541,3.17,1.954,4.367
151.0,7.28,5.443,3.071,1.854,4.268
151.1,7.183,5.345,2.972,1.754,4.168
151.2,7.087,5.247,2.872,1.654,4.068
151.3,6.991,5.149,2.772,1.554,3.968
151.4,6.895,5.051,2.672,1.454,3.868
151.5,6.8,4.953,2.573,1.354,3.768
151.6,6.705,4.855,2.474,1.254,3.669
151.7,6.608,4.758,2.375,1.154,3.569
151.8,6.51,4.66,2.277,1.054,3.47
151.9,6.411,4.563,2.178,0.954,3.371
152.0,6.312,4.465,2.08,0.859,3.272
152.1,6.212,4.366,1.982,0.773,3.172
152.2,6.112,4.267,1.883,0.696,3.073
152.3,6.012,4.168,1.785,0.626,2.974
152.4,5.913,4.069,1.687,0.564,2.875
152.5,5.814,3.969,1.591,0.507,2.777
152.6,5.715,3.87,1.498,0.456,2.68
152.7,5.617,3.771,1.41,0.411,2.583
152.8,5.519,3.672,1.325,0.37,2.488
152.9,5.42,3.574,1.243,0.333,2.394
153.0,5.322,3.475,1.165,0.299,2.301
153.1,5.224,3.377,1.091,0.27,2.209
153.2,5.125,3.278,1.021,0.243,2.118
153.3,5.027,3.18,0.954,0.218,2.028
153.4,4.928,3.082,0.891,0.196,1.941
153.5,4.83,2.985,0.832,0.177,1.855
153.6,4.731,2.889,0.775,0.159,1.772
153.7,4.632,2.795,0.722,0.143,1.69
153.8,4.533,2.702,0.673,0.129,1.611
153.9,4.434,2.611,0.626,0.116,1.535
154.0,4.334,2.522,0.583,0.104,1.46
154.1,17.203,18.346,19.611,19.859,19.141
154.2,17.263,18.416,19.63,19.932,19.187
154.3,17.314,18.489,19.648,20.011,19.227
154.4,17.357,18.566,19.664,20.096,19.26
154.5,17.392,18.645,19.676,20.186,19.286
154.6,17.417,18.726,19.684,20.279,19.307
154.7,17.433,18.808,19.687,20.376,19.321
154.8,17.44,18.908,19.681,20.475,19.33
154.9,17.438,19.007,19.667,20.575,19.332
155.0,17.426,19.106,19.643,20.675,19.329
155.1,17.404,19.204,19.61,20.774,19.319
155.2,17.374,19.298,19.568,20.871,19.302
155.3,17.335,19.389,19.518,20.965,19.278
155.4,17.287,19.475,19.459,21.055,19.248
155.5,17.231,19.556,19.394,21.14,19.212
155.6,17.167,19.631,19.321,21.221,19.17
155.7,17.098,19.699,19.242,21.294,19.122
155.8,17.023,19.76,19.157,21.362,19.069
155.9,16.944,19.813,19.068,21.421,18.989
156.0,16.861,19.857,18.974,21.473,18.904
156.1,16.775,19.893,18.878,21.516,18.814
156.2,16.687,19.92,18.779,21.55,18.72
156.3,16.596,19.937,18.68,21.576,18.623
156.4,16.504,19.945,18.58,21.592,18.525
156.5,16.411,19.944,18.48,21.598,18.425
156.6,16.316,19.933,18.382,21.595,18.325
156.7,16.22,19.913,18.284,21.583,18.225
156.8,16.124,19.883,18.229,21.561,18.126
156.9,16.027,19.845,18.174,21.529,18.028
157.0,15.929,19.797,18.118,21.49,17.93
157.1,15.831,19.742,18.062,21.443,17.833
157.2,15.733,19.679,18.005,21.389,17.736
157.3,15.634,19.609,17.947,21.329,17.64
157.4,15.536,19.532,17.889,21.264,17.545
157.5,15.436,19.45,17.829,21.195,17.451
157.6,15.337,19.362,17.768,21.122,17.357
157.7,15.238,19.27,17.707,21.045,17.264
157.8,15.138,19.175,17.644,20.966,17.172
157.9,15.039,19.077,17.581,20.884,17.081
158.0,14.939,18.978,17.516,20.799,16.989
158.1,14.839,18.878,17.449,20.713,16.897
158.2,14.74,18.778,17.38,20.625,16.807
158.3,14.64,18.679,17.309,20.535,16.718
158.4,14.54,18.58,17.236,20.444,16.629
158.5,14.44,18.483,17.162,20.352,16.542
158.6,14.34,18.387,17.086,20.259,16.452
158.7,14.24,18.294,17.009,20.165,16.362
158.8,14.14,18.203,16.931,20.071,16.27
158.9,14.04,18.114,16.851,19.975,16.177
159.0,13.94,18.028,16.77,19.88,16.084
159.1,13.84,17.946,16.688,19.783,15.989
159.2,13.741,17.866,16.604,19.686,15.893
159.3,13.641,17.791,16.519,19.589,15.797
159.4,13.541,17.719,16.434,19.491,15.7
159.5,13.441,17.647,16.349,19.393,15.602
159.6,13.341,17.576,16.264,19.295,15.504
159.7,13.241,17.505,16.179,19.196,15.405
159.8,13.141,17.435,16.094,19.097,15.306
159.9,13.041,17.365,16.01,18.998,15.206
160.0,12.941,17.295,15.925,18.899,15.107
160.1,12.841,17.226,15.84,18.8,15.008
160.2,12.741,17.157,15.755,18.701,14.908
160.3,12.641,17.089,15.67,18.601,14.809
160.4,12.541,17.021,15.585,18.501,14.71
160.5,12.441,16.954,15.5,18.402,14.611
160.6,12.341,16.884,15.414,18.302,14.512
160.7,12.241,16.814,15.327,18.202,14.414
160.8,12.141,16.741,15.239,18.102,14.315
160.9,12.041,16.667,15.151,18.002,14.217
161.0,11.941,16.592,15.062,17.902,14.119
161.1,11.841,16.515,14.974,17.802,14.021
161.2,11.741,16.437,14.885,17.702,13.922
161.3,11.641,16.357,14.795,17.603,13.823
161.4,11.541,16.276,14.706,17.503,13.723
161.5,11.441,16.194,14.617,17.404,13.623
161.6,11.341,16.11,14.528,17.306,13.524
161.7,11.241,16.025,14.438,17.208,13.424
161.8,11.141,15.939,14.349,17.111,13.324
161.9,11.041,15.852,14.259,17.015,13.224
162.0,10.941,15.765,14.17,16.92,13.124
162.1,10.841,15.677,14.08,16.826,13.025
162.2,10.741,15.588,13.988,16.732,12.927
162.3,10.641,15.498,13.895,16.639,12.829
162.4,10.541,15.407,13.8,16.547,12.731
162.5,10.441,15.316,13.705,16.456,12.632
162.6,10.341,15.224,13.608,16.365,12.533
162.7,10.241,15.13,13.51,16.275,12.433
162.8,10.141,15.034,13.411,16.186,12.334
162.9,10.041,14.936,13.312,16.098,12.234
163.0,9.941,14.838,13.213,16.01,12.134
163.1,9.841,14.739,13.115,15.923,12.034
163.2,9.741,14.639,13.016,15.837,11.934
163.3,9.641,14.539,12.918,15.75,11.834
163.4,9.541,14.439,12.821,15.664,11.734
163.5,9.441,14.339,12.723,15.577,11.635
163.6,9.341,14.24,12.625,15.491,11.535
163.7,9.241,14.141,12.527,15.405,11.435
163.8,9.141,14.042,12.428,15.319,11.335
163.9,9.041,13.943,12.328,15.234,11.235
164.0,8.941,13.844,12.229,15.148,11.135
164.1,8.841,13.745,12.129,15.06,11.035
164.2,8.741,13.645,12.03,14.968,10.935
164.3,8.641,13.546,11.93,14.875,10.835
164.4,8.541,13.446,11.831,14.779,10.736
164.5,8.441,13.346,11.732,14.682,10.636
164.6,8.341,13.247,11.632,14.584,10.536
164.7,8.241,13.147,11.532,14.485,10.436
164.8,8.141,13.047,11.432,14.385,10.336
164.9,8.041,12.947,11.333,14.285,10.236
165.0,7.941,12.847,11.233,14.185,10.136
165.1,7.841,12.748,11.133,14.085,10.037
165.2,7.741,12.648,11.034,13.985,9.937
165.3,7.641,12.549,10.934,13.885,9.838
165.4,7.541,12.449,10.835,13.785,9.739
165.5,7.441,12.351,10.736,13.685,9.64
165.6,7.341,12.252,10.637,13.585,9.542
165.7,7.241,12.154,10.538,13.485,9.444
165.8,7.141,12.056,10.438,13.385,9.345
165.9,7.041,11.958,10.338,13.286,9.245
166.0,6.941,11.861,10.238,13.186,9.146
166.1,6.841,11.763,10.138,13.086,9.046
166.2,6.741,11.664,10.038,12.986,8.946
166.3,6.641,11.565,9.939,12.886,8.846
166.4,6.541,11.466,9.839,12.786,8.746
166.5,6.441,11.366,9.74,12.686,8.646
166.6,6.341,11.266,9.642,12.587,8.546
166.7,6.241,11.167,9.544,12.488,8.447
166.8,6.141,11.067,9.445,12.389,8.347
166.9,6.041,10.967,9.346,12.29,8.247
167.0,5.941,10.867,9.247,12.192,8.147
167.1,5.841,10.767,9.147,12.094,8.047
167.2,5.741,10.668,9.048,11.997,7.947
167.3,5.641,10.568,8.948,11.9,7.847
167.4,5.541,10.469,8.848,11.804,7.748
167.5,5.441,10.369,8.748,11.706,7.648
167.6,5.341,10.269,8.648,11.608,7.549
167.7,5.241,10.169,8.548,11.51,7.45
167.8,5.141,10.069,8.449,11.411,7.351
167.9,5.041,9.969,8.349,11.312,7.252
168.0,4.941,9.869,8.249,11.212,7.152
168.1,4.841,9.77,8.149,11.112,7.053
168.2,4.741,9.67,8.049,11.012,6.953
168.3,4.641,9.571,7.949,10.912,6.853
168.4,4.541,9.472,7.85,10.812,6.753
168.5,4.441,9.372,7.75,10.713,6.653
168.6,4.341,9.273,7.65,10.613,6.553
168.7,4.241,9.173,7.551,10.514,6.453
168.8,4.141,9.073,7.452,10.414,6.353
168.9,4.041,8.973,7.353,10.314,6.254
169.0,3.941,8.873,7.254,10.214,6.154
169.1,3.841,8.773,7.155,10.114,6.054
169.2,3.741,8.673,7.055,10.014,5.954
169.3,3.641,8.574,6.956,9.914,5.854
169.4,3.541,8.474,6.856,9.815,5.754
169.5,3.441,8.375,6.756,9.715,5.655
169.6,3.341,8.275,6.656,9.616,5.555
169.7,3.241,8.175,6.556,9.516,5.455
169.8,3.141,8.075,6.456,9.417,5.356
169.9,3.041,7.975,6.356,9.317,5.257
170.0,2.941,7.875,6.257,9.217,5.158
170.1,2.841,7.775,6.157,9.117,5.06
170.2,2.741,7.676,6.057,9.017,4.962
170.3,2.641,7.576,5.957,8.917,4.863
170.4,2.541,7.477,5.857,8.817,4.764
170.5,2.441,7.378,5.757,8.717,4.664
170.6,2.341,7.279,5.657,8.618,4.565
170.7,2.241,7.18,5.558,8.518,4.465
170.8,2.141,7.08,5.458,8.419,4.365
170.9,2.041,6.98,5.359,8.32,4.265
171.0,1.941,6.881,5.26,8.22,4.165
171.1,1.841,6.781,5.162,8.12,4.065
171.2,1.741,6.681,5.064,8.02,3.965
171.3,1.641,6.581,4.965,7.92,3.865
171.4,1.541,6.481,4.866,7.82,3.766
171.5,1.441,6.381,4.767,7.72,3.666
171.6,1.341,6.281,4.668,7.621,3.566
171.7,1.241,6.182,4.568,7.521,3.466
171.8,1.141,6.082,4.468,7.422,3.366
171.9,1.041,5.982,4.368,7.324,3.266
172.0,0.941,5.882,4.268,7.225,3.167
172.1,0.847,5.782,4.168,7.126,3.068
172.2,0.762,5.683,4.068,7.027,2.97
172.3,0.686,5.583,3.969,6.927,2.872
172.4,0.617,5.483,3.869,6.827,2.774
172.5,0.555,5.383,3.769,6.727,2.675
172.6,0.5,5.284,3.669,6.627,2.577
172.7,0.45,5.186,3.569,6.527,2.478
172.8,0.405,5.087,3.469,6.427,2.378
172.9,0.364,4.989,3.369,6.327,2.279
173.0,0.328,4.89,3.27,6.228,2.179
173.1,0.295,4.79,3.171,6.128,2.08
173.2,0.266,4.691,3.072,6.028,1.98
173.3,0.239,4.591,2.973,5.928,1.88
173.4,0.215,4.492,2.876,5.828,1.78
173.5,0.194,4.392,2.777,5.728,1.68
173.6,0.174,4.292,2.679,5.628,1.58
173.7,0.157,4.192,2.58,5.529,1.481
173.8,0.141,4.092,2.481,5.429,1.381
173.9,0.127,3.992,2.382,5.33,1.281
174.0,0.114,3.892,2.283,5.231,1.184
174.1,0.103,3.792,2.184,5.133,1.094
174.2,22.278,18.744,20.353,17.428,21.391
174.3,22.377,18.843,20.446,17.527,21.467
174.4,22.477,18.942,20.54,17.626,21.545
174.5,22.577,19.042,20.633,17.722,21.625
174.6,22.675,19.142,20.724,17.815,21.706
174.7,22.771,19.239,20.813,17.904,21.786
174.8,22.864,19.334,20.899,17.988,21.864
174.9,22.953,19.425,20.981,18.067,21.94
175.0,23.037,19.512,21.059,18.139,22.013
175.1,23.116,19.593,21.132,18.204,22.081
175.2,23.188,19.669,21.199,18.262,22.152
175.3,23.253,19.738,21.261,18.311,22.217
175.4,23.31,19.799,21.326,18.352,22.273
175.5,23.359,19.853,21.383,18.385,22.322
175.6,23.4,19.899,21.433,18.408,22.362
175.7,23.431,19.936,21.474,18.422,22.393
175.8,23.454,19.963,21.506,18.426,22.415
175.9,23.467,19.982,21.528,18.422,22.427
176.0,23.47,19.991,21.542,18.407,22.43
176.1,23.464,19.991,21.545,18.384,22.423
176.2,23.448,19.981,21.54,18.351,22.407
176.3,23.423,19.962,21.525,18.309,22.382
176.4,23.391,19.933,21.5,18.259,22.356
176.5,23.351,19.896,21.466,18.201,22.324
176.6,23.303,19.85,21.424,18.136,22.285
176.7,23.248,19.795,21.373,18.065,22.239
176.8,23.187,19.733,21.314,17.989,22.187
176.9,23.119,19.664,21.247,17.909,22.128
177.0,23.047,19.588,21.174,17.825,22.064
177.1,22.971,19.506,21.094,17.738,21.994
177.2,22.891,19.419,21.009,17.649,21.919
177.3,22.809,19.327,20.919,17.558,21.841
177.4,22.725,19.232,20.826,17.466,21.759
177.5,22.64,19.135,20.729,17.372,21.675
177.6,22.553,19.035,20.63,17.277,21.589
177.7,22.465,18.935,20.531,17.181,21.5
177.8,22.377,18.836,20.431,17.084,21.411
177.9,22.288,18.737,20.331,16.987,21.321
178.0,22.199,18.641,20.232,16.89,21.231
178.1,22.11,18.548,20.134,16.791,21.14
178.2,22.021,18.46,20.038,16.693,21.05
178.3,21.933,18.377,19.944,16.594,20.961
178.4,21.844,18.3,19.851,16.495,20.873
178.5,21.756,18.23,19.761,16.396,20.785
178.6,21.669,18.168,19.673,16.297,20.699
178.7,21.582,18.113,19.588,16.197,20.613
178.8,21.496,18.066,19.505,16.098,20.53
178.9,21.41,18.027,19.425,15.998,20.447
179.0,21.325,17.996,19.348,15.899,20.366
179.1,21.241,17.973,19.273,15.799,20.287
179.2,21.158,17.957,19.202,15.699,20.209
179.3,21.076,17.949,19.133,15.599,20.133
179.4,20.995,17.943,19.067,15.499,20.058
179.5,20.914,17.939,19.007,15.4,19.985
179.6,20.835,17.937,18.952,15.3,19.914
179.7,20.757,17.937,18.903,15.2,19.844
179.8,20.679,17.939,18.858,15.1,19.776
179.9,20.603,17.943,18.817,15.0,19.71
180.0,20.528,17.948,18.78,14.9,19.647
180.1,20.454,17.955,18.747,14.8,19.585
180.2,20.381,17.964,18.718,14.7,19.525
180.3,20.31,17.975,18.689,14.6,19.467
180.4,20.239,17.988,18.661,14.5,19.412
180.5,20.171,18.002,18.633,14.4,19.357
180.6,20.103,18.013,18.606,14.3,19.304
180.7,20.036,18.021,18.579,14.2,19.253
180.8,19.971,18.026,18.551,14.1,19.202
180.9,19.907,18.028,18.524,14.0,19.153
181.0,19.844,18.028,18.496,13.9,19.104
181.1,19.782,18.024,18.468,13.8,19.056
181.2,19.72,18.018,18.44,13.7,19.008
181.3,19.66,18.009,18.411,13.6,18.961
181.4,19.6,17.997,18.382,13.5,18.915
181.5,19.541,17.982,18.353,13.4,18.868
181.6,19.482,17.964,18.322,13.3,18.822
181.7,19.424,17.942,18.29,13.2,18.777
181.8,19.366,17.912,18.257,13.1,18.731
181.9,19.308,17.874,18.223,13.0,18.685
182.0,19.25,17.828,18.187,12.9,18.64
182.1,19.192,17.776,18.151,12.8,18.594
182.2,19.134,17.718,18.114,12.7,18.549
182.3,19.077,17.654,18.075,12.6,18.503
182.4,19.02,17.585,18.036,12.5,18.458
182.5,18.964,17.512,17.997,12.4,18.414
182.6,18.908,17.434,17.956,12.3,18.369
182.7,18.853,17.353,17.915,12.2,18.326
182.8,18.798,17.268,17.868,12.1,18.282
182.9,18.743,17.179,17.817,12.0,18.239
183.0,18.69,17.089,17.762,11.9,18.195
183.1,18.636,16.995,17.703,11.8,18.152
183.2,18.584,16.9,17.641,11.7,18.109
183.3,18.532,16.803,17.576,11.6,18.067
183.4,18.48,16.704,17.508,11.5,18.025
183.5,18.43,16.604,17.437,11.4,17.984
183.6,18.381,16.505,17.364,11.3,17.943
183.7,18.333,16.405,17.289,11.2,17.903
183.8,18.285,16.306,17.211,11.1,17.864
183.9,18.239,16.206,17.131,11.0,17.825
184.0,18.193,16.106,17.049,10.9,17.781
184.1,18.147,16.006,16.965,10.8,17.733
184.2,18.103,15.907,16.879,10.7,17.682
184.3,18.059,15.807,16.791,10.6,17.627
184.4,18.017,15.707,16.701,10.5,17.568
184.5,17.975,15.608,16.61,10.4,17.506
184.6,17.934,15.508,16.519,10.3,17.442
184.7,17.894,15.408,16.427,10.2,17.374
184.8,17.855,15.308,16.335,10.1,17.304
184.9,17.817,15.208,16.242,10.0,17.231
185.0,17.775,15.108,16.149,9.9,17.156
185.1,17.729,15.008,16.055,9.8,17.078
185.2,17.68,14.909,15.961,9.7,16.998
185.3,17.626,14.81,15.867,9.6,16.916
185.4,17.57,14.711,15.772,9.5,16.832
185.5,17.511,14.614,15.677,9.4,16.746
185.6,17.449,14.516,15.582,9.3,16.659
185.7,17.384,14.42,15.486,9.2,16.571
185.8,17.317,14.326,15.39,9.1,16.483
185.9,17.247,14.23,15.292,9.0,16.393
186.0,17.175,14.133,15.194,8.9,16.303
186.1,17.101,14.035,15.095,8.8,16.213
186.2,17.025,13.937,14.996,8.7,16.122
186.3,16.946,13.838,14.897,8.6,16.03
186.4,16.865,13.738,14.798,8.5,15.937
186.5,16.783,13.639,14.7,8.4,15.845
186.6,16.699,13.539,14.602,8.3,15.751
186.7,16.615,13.439,14.505,8.2,15.657
186.8,16.529,13.339,14.41,8.1,15.563
186.9,16.443,13.239,14.316,8.0,15.468
187.0,16.356,13.139,14.221,7.9,15.373
187.1,16.268,13.039,14.125,7.8,15.277
187.2,16.179,12.939,14.028,7.7,15.18
187.3,16.09,12.839,13.93,7.6,15.082
187.4,16.0,12.739,13.832,7.5,14.984
187.5,15.909,12.639,13.733,7.4,14.886
187.6,15.818,12.54,13.634,7.3,14.788
187.7,15.726,12.44,13.534,7.2,14.69
187.8,15.634,12.341,13.434,7.1,14.593
187.9,15.541,12.242,13.335,7.0,14.497
188.0,15.448,12.142,13.235,6.9,14.403
188.1,15.354,12.043,13.135,6.8,14.31
188.2,15.259,11.943,13.035,6.7,14.215
188.3,15.163,11.843,12.935,6.6,14.12
188.4,15.066,11.743,12.835,6.5,14.024
188.5,14.969,11.643,12.736,6.4,13.926
188.6,14.872,11.543,12.636,6.3,13.828
188.7,14.775,11.443,12.537,6.2,13.73
188.8,14.679,11.343,12.438,6.1,13.631
188.9,14.583,11.244,12.339,6.0,13.532
189.0,14.489,11.145,12.241,5.9,13.432
189.1,14.395,11.046,12.142,5.8,13.333
189.2,14.303,10.947,12.044,5.7,13.233
189.3,14.209,10.848,11.944,5.6,13.134
189.4,14.115,10.748,11.845,5.5,13.034
189.5,14.019,10.648,11.745,5.4,12.935
189.6,13.922,10.548,11.645,5.3,12.835
189.7,13.825,10.448,11.545,5.2,12.736
189.8,13.727,10.348,11.445,5.1,12.637
189.9,13.628,10.248,11.345,5.0,12.537
190.0,13.529,10.149,11.246,4.9,12.438
190.1,13.43,10.049,11.146,4.8,12.34
190.2,13.331,9.95,11.048,4.7,12.241
190.3,13.232,9.851,10.949,4.6,12.143
190.4,13.133,9.751,10.849,4.5,12.045
190.5,13.033,9.652,10.749,4.4,11.946
190.6,12.934,9.552,10.65,4.3,11.846
190.7,12.835,9.452,10.55,4.2,11.746
190.8,12.736,9.352,10.45,4.1,11.647
190.9,12.637,9.252,10.35,4.0,11.547
191.0,12.538,9.152,10.25,3.9,11.447
191.1,12.44,9.052,10.151,3.8,11.347
191.2,12.341,8.952,10.051,3.7,11.248
191.3,12.243,8.853,9.952,3.6,11.148
191.4,12.144,8.753,9.853,3.5,11.05
191.5,12.045,8.653,9.753,3.4,10.951
191.6,11.946,8.553,9.653,3.3,10.851
191.7,11.846,8.453,9.554,3.2,10.751
191.8,11.746,8.353,9.454,3.1,10.652
191.9,11.647,8.253,9.354,3.0,10.552
192.0,11.547,8.154,9.254,2.9,10.452
192.1,11.447,8.054,9.154,2.8,10.352
192.2,11.348,7.954,9.054,2.7,10.252
192.3,11.249,7.855,8.954,2.6,10.152
192.4,11.15,7.757,8.855,2.5,10.053
192.5,11.051,7.659,8.756,2.4,9.954
192.6,10.952,7.56,8.656,2.3,9.855
192.7,10.853,7.461,8.556,2.2,9.755
192.8,10.753,7.361,8.456,2.1,9.655
192.9,10.654,7.262,8.356,2.0,9.555
193.0,10.554,7.162,8.256,1.9,9.455
