-11.32935764,-17.17716411,9.13206495,-41.03443339,-34.37101945
-53.48311554,17.44551829,8.73930947,19.93299888,6.27637890
-35.71001726,14.13316523,-37.48394543,7.93292207,-20.88545901
14.29623679,-40.81136208,-32.94927037,-26.07584014,-37.67346371
-0.84213722,-17.69280644,19.96827228,5.29646145,7.61918347
22.02769760,-14.82631944,-14.52069564,6.26805729,-0.46552874
-55.72895177,-114.29269512,28.55024732,-96.18930641,-66.27820720
6.47644152,-25.10642231,33.50596662,-39.81344571,20.44628020
18.89679999,32.26089034,-23.96727059,-5.58051557,-4.68715090
-91.78322140,-86.34182480,-92.21820880,-94.70826379,-94.36946239
-110.76568976,-159.26154275,-159.81814546,-263.75563572,-120.49436795
-77.22927851,-67.37701650,-70.81225060,-96.16653237,-86.20304012
-122.75523906,-126.12320382,-96.87694045,-111.63980399,-106.70251046
-67.18097193,-80.14113374,-72.87973894,-67.09541923,-67.74753739
-35.01929202,-81.54590770,-93.06289607,-90.20555562,-90.10062026
-117.88839243,-123.46085074,-103.57303234,-121.77609178,-117.26410503
-138.24908830,-88.88919357,-122.05051913,-69.75066732,-104.62694003
-166.98934601,-167.32124877,-163.92735596,-148.97367010,-77.81195883
