0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020895,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.010950,0.000000,0.000000,-0.050000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200212,0.000000,0.000000,0.000000,0.000000,-0.050000
0.000000,0.000000,0.028304,-0.029050,0.000000,0.000000
27.266745,-0.030000,0.000000,0.000000,0.000000,-0.050000
0.000000,-0.030000,0.000000,-0.030000,0.000000,-0.050000
0.000000,0.000000,0.010000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.018766,0.000000,0.000000,0.000000,0.000000,-0.050000
0.000000,0.000000,0.010950,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.596600,-0.030000,0.000000,0.000000,0.000000,-0.050000
0.000000,-0.080260,0.049954,62.620378,0.000000,-0.095000
111.856424,3.225473,45.305535,6.704748,0.000000,10.070664
0.000000,-0.030000,47.828703,-0.029050,0.000000,-0.050000
0.000000,0.000000,0.019000,0.000000,0.000000,-0.095000
4.367831,0.000000,0.000000,0.000000,0.000000,0.217212
148.711299,2.040155,0.568750,2.259155,0.000000,38.496208
0.000000,-0.057000,134.673132,2.966630,0.000000,10.986889
0.000000,0.000000,39.713372,0.000000,0.000000,0.000000
0.010000,0.000000,0.000000,0.000000,0.000000,0.000000
0.019000,0.000000,0.000000,0.000000,0.000000,0.000000
0.247025,0.000000,-0.030000,0.000000,0.000000,0.000000
19.238006,0.000000,0.000000,0.674230,0.000000,1.849130
1.239845,-0.030000,6.942592,0.000000,0.000000,-0.092950
0.598804,6.118768,2.521824,108.750188,0.000000,46.289698
101.362203,102.442780,98.961072,101.616564,120.956285,114.408470
35.035599,9.190669,111.276555,9.829250,0.000000,89.031187
4.088281,-0.030000,72.997314,-0.050378,0.000000,-0.050000
0.010000,0.059702,46.286161,14.194951,0.000000,0.000000
136.221172,110.968318,27.348677,162.244136,0.000000,121.410882
174.058175,119.107460,148.186935,143.816534,0.000000,156.450036
40.438396,5.962227,160.746753,0.000000,0.000000,32.262807
0.000000,-0.030000,0.000000,0.010000,0.000000,0.000000
0.000000,-0.029050,-0.030000,1.229046,0.000000,0.000000
0.000000,-0.057000,-0.054340,7.394560,9.968466,0.000000
24.442183,12.874821,7.393308,-0.057000,0.000000,-0.050000
0.000000,-0.030000,14.459458,0.720141,0.000000,0.000000
-0.019647,0.000000,6.094387,0.000000,0.000000,3.012639
12.976852,110.913819,1.631874,87.550875,0.000000,9.541491
15.881085,26.064495,99.996696,9.638248,0.000000,42.948906
-0.019740,3.431423,80.436830,4.933162,0.000000,-0.050000
0.778122,2.376425,59.435171,0.000000,0.000000,0.240382
145.063906,148.354002,38.345003,174.083456,0.000000,146.929144
165.293611,165.306370,165.365876,165.293719,183.685628,174.001346
151.077451,146.297471,174.469928,0.000000,0.000000,160.741860
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,3.300056,0.000000,-0.050000
0.990027,4.817148,-0.030000,1.275891,34.632168,32.386803
0.000000,1.291421,9.778549,-0.006600,0.000000,4.378322
-0.030000,0.000000,0.776145,0.000000,0.000000,-0.050000
-0.030000,46.474972,0.041619,-0.076332,0.000000,-0.050000
-0.077690,52.888490,0.221525,0.000000,0.000000,0.321657
-0.030000,-0.001848,23.915358,0.000000,0.000000,0.000000
0.000000,0.311770,10.593431,0.133562,0.000000,0.586772
-0.055960,27.795501,4.382147,161.755754,0.000000,-0.109735
124.100605,174.472590,140.868682,149.691503,0.000000,154.545359
93.330304,165.339634,112.354376,0.000000,0.000000,112.735097
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.446710,-0.030000,-0.030000,0.000000,-0.050000
0.000000,0.025768,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.011195,0.000000,0.000000,-0.050000
0.000000,3.244431,0.000000,0.000000,0.000000,-0.053096
0.000000,0.000000,0.077233,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,-0.030000,0.000000,0.000000
0.000000,0.000000,0.000000,-0.030000,0.000000,0.000000
0.000000,14.156116,0.000000,-0.030000,0.000000,-0.092506
0.000000,0.000000,0.029647,142.368914,0.000000,21.303884
0.000000,156.488846,84.109307,0.000000,0.000000,104.596452
