state,joint_action,q
A0:9:1:2|A1:8:1:1|A2:2:3:1|A3:10:8:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"1,1,2,3",0.0
A0:9:1:2|A1:8:1:1|A2:2:3:1|A3:10:8:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"1,0,1,3",0.0
A0:9:1:2|A1:8:1:1|A2:2:3:1|A3:10:8:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"2,2,0,1",0.0
A0:9:1:2|A1:8:1:1|A2:2:3:1|A3:10:8:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"2,0,3,3",0.0
A0:9:1:2|A1:8:1:1|A2:2:3:1|A3:10:8:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"0,0,0,3",0.0
A0:9:1:2|A1:8:1:1|A2:1:3:1|A3:10:8:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"1,3,0,0",0.0
A0:9:0:2|A1:8:0:1|A2:1:3:1|A3:11:8:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"1,2,1,1",0.0
A0:9:0:2|A1:8:0:1|A2:1:3:1|A3:11:8:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"3,2,1,3",0.0
A0:9:0:2|A1:8:0:1|A2:1:3:1|A3:11:8:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"0,0,3,2",0.0
A0:9:0:2|A1:8:0:1|A2:1:3:1|A3:11:8:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"3,2,0,0",0.0
A0:9:0:2|A1:8:0:1|A2:1:3:1|A3:11:8:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"3,0,1,0",0.0
A0:9:0:2|A1:8:0:1|A2:1:3:1|A3:11:8:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"3,1,2,1",0.0
A0:9:0:2|A1:8:0:1|A2:1:3:1|A3:11:8:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"2,2,2,0",0.0
A0:9:0:2|A1:8:0:1|A2:1:3:1|A3:11:8:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"2,0,2,0",0.0
A0:9:0:2|A1:8:0:1|A2:1:3:1|A3:11:8:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"0,0,0,3",0.0
A0:9:0:2|A1:8:0:1|A2:1:3:1|A3:11:8:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"3,2,3,3",0.0
A0:9:0:2|A1:8:0:1|A2:1:3:1|A3:11:8:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"3,1,0,3",0.0
A0:10:0:2|A1:7:0:1|A2:0:3:1|A3:11:7:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"0,2,3,1",0.0
A0:10:0:2|A1:7:0:1|A2:0:3:1|A3:11:7:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"1,2,1,3",0.0
A0:10:0:2|A1:7:0:1|A2:0:3:1|A3:11:7:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"2,3,0,2",0.0
A0:10:0:2|A1:7:0:1|A2:0:3:1|A3:11:7:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"3,1,1,0",0.0
A0:10:0:2|A1:7:0:1|A2:0:3:1|A3:11:7:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"0,2,1,2",0.0
A0:10:0:2|A1:7:0:1|A2:0:3:1|A3:11:7:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"2,3,1,0",0.0
A0:10:0:2|A1:7:0:1|A2:0:3:1|A3:11:7:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"1,3,0,3",0.0
A0:10:0:2|A1:7:0:1|A2:0:3:1|A3:11:7:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"1,3,3,3",0.0
A0:10:0:2|A1:7:0:1|A2:0:3:1|A3:11:7:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"1,0,3,2",0.0
A0:10:0:2|A1:7:0:1|A2:0:3:1|A3:11:7:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"0,2,0,0",0.0
A0:10:1:2|A1:6:0:1|A2:1:3:1|A3:11:6:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"1,3,1,3",0.0
A0:10:1:2|A1:6:0:1|A2:1:3:1|A3:11:6:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"2,3,0,1",0.0
A0:10:1:2|A1:6:0:1|A2:1:3:1|A3:11:6:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"1,1,3,0",0.0
A0:10:1:2|A1:6:0:1|A2:1:3:1|A3:11:6:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"2,3,0,2",0.0
A0:10:1:2|A1:6:0:1|A2:1:3:1|A3:11:6:1$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:0,"2,1,0,2",0.1
A0:10:1:2|A1:6:0:1|A2:1:3:1|A3:11:6:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,1,3,2",0.0
A0:10:1:2|A1:6:0:1|A2:1:3:1|A3:11:6:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,3,0,0",0.0
A0:10:1:2|A1:6:0:1|A2:1:3:1|A3:11:6:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,0,1,1",0.0
A0:10:1:2|A1:6:0:1|A2:1:3:1|A3:11:6:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,3,3,3",0.0
A0:10:1:2|A1:6:0:1|A2:1:3:1|A3:11:6:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,2,2,0",0.0
A0:10:1:2|A1:6:0:1|A2:2:3:1|A3:11:6:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,3,0,3",0.0
A0:9:1:2|A1:7:0:1|A2:2:3:1|A3:10:6:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,0,3,1",0.0
A0:9:1:2|A1:7:0:1|A2:2:3:1|A3:10:6:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,2,3,1",0.0
A0:9:1:2|A1:7:0:1|A2:2:3:1|A3:10:6:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,2,3,3",0.0
A0:9:1:2|A1:7:0:1|A2:2:3:1|A3:10:6:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,0,2,0",0.0
A0:9:1:2|A1:7:0:1|A2:2:3:1|A3:10:6:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,3,1,0",0.0
A0:9:1:2|A1:7:0:1|A2:2:3:1|A3:10:6:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,3,2,1",0.0
A0:9:1:2|A1:7:0:1|A2:2:3:1|A3:10:6:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,0,1,1",0.0
A0:9:1:2|A1:7:0:1|A2:2:3:1|A3:10:6:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,3,1,3",0.0
A0:9:1:2|A1:7:0:1|A2:2:3:1|A3:10:6:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,2,1,2",0.0
A0:9:1:2|A1:7:0:1|A2:2:3:1|A3:10:6:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,1,0,3",0.0
A0:9:1:2|A1:7:0:1|A2:1:3:1|A3:10:6:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,0,1,0",0.0
A0:10:1:2|A1:8:0:1|A2:1:3:1|A3:10:5:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,0,0,1",0.0
A0:10:1:2|A1:8:0:1|A2:1:3:1|A3:10:5:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,3,1,1",0.0
A0:10:1:2|A1:8:0:1|A2:1:3:1|A3:10:5:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,3,0,0",0.0
A0:10:1:2|A1:8:0:1|A2:1:3:1|A3:10:5:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,3,2,2",0.0
A0:10:1:2|A1:8:0:1|A2:1:3:1|A3:10:5:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,3,0,2",0.0
A0:10:1:2|A1:8:0:1|A2:1:3:1|A3:10:5:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,1,1,3",0.0
A0:10:1:2|A1:8:0:1|A2:1:3:1|A3:10:5:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,1,1,0",0.0
A0:10:1:2|A1:8:0:1|A2:1:3:1|A3:10:5:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,2,3,2",0.0
A0:10:1:2|A1:8:0:1|A2:1:3:1|A3:10:5:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,0,2,1",0.0
A0:10:1:2|A1:8:0:1|A2:1:3:1|A3:10:5:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,2,0,1",0.0
A0:10:1:2|A1:8:0:1|A2:1:2:1|A3:10:5:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,0,1,0",0.0
A0:9:1:2|A1:7:0:1|A2:1:2:1|A3:11:5:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,2,3,0",0.0
A0:9:1:2|A1:7:0:1|A2:1:2:1|A3:11:5:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,1,1,2",0.0
A0:9:1:2|A1:7:0:1|A2:1:2:1|A3:11:5:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,0,2,1",0.0
A0:9:1:2|A1:7:0:1|A2:1:2:1|A3:11:5:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,1,3,0",0.0
A0:9:1:2|A1:7:0:1|A2:1:2:1|A3:11:5:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,2,1,1",0.0
A0:9:1:2|A1:7:0:1|A2:1:2:1|A3:11:5:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,0,1,1",0.0
A0:9:1:2|A1:7:0:1|A2:1:2:1|A3:11:5:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,2,1,2",0.0
A0:9:1:2|A1:7:0:1|A2:1:2:1|A3:11:5:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,1,3,3",0.0
A0:9:1:2|A1:7:0:1|A2:1:2:1|A3:11:5:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,1,2,1",0.0
A0:9:2:2|A1:7:0:1|A2:1:1:1|A3:11:5:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,3,2,0",0.0
A0:9:2:2|A1:7:1:1|A2:1:1:1|A3:11:4:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,3,3,0",0.0
A0:9:2:2|A1:7:1:1|A2:1:1:1|A3:11:4:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,2,3,1",0.0
A0:9:2:2|A1:7:1:1|A2:1:1:1|A3:11:4:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,2,0,1",0.0
A0:9:2:2|A1:7:1:1|A2:1:1:1|A3:11:4:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,2,0,0",0.0
A0:9:2:2|A1:7:1:1|A2:1:1:1|A3:11:4:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,3,3,2",0.0
A0:9:2:2|A1:7:1:1|A2:1:1:1|A3:11:4:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,1,0,1",0.0
A0:9:2:2|A1:7:1:1|A2:1:1:1|A3:11:4:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,0,3,0",0.0
A0:9:2:2|A1:7:1:1|A2:1:1:1|A3:11:4:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,2,1,1",0.0
A0:9:2:2|A1:7:1:1|A2:1:1:1|A3:11:4:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,0,1,0",0.0
A0:9:2:2|A1:7:1:1|A2:1:1:1|A3:11:4:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,2,0,1",0.0
A0:9:2:2|A1:7:1:1|A2:1:2:1|A3:11:3:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,3,2,0",0.0
A0:10:2:2|A1:7:0:1|A2:1:2:1|A3:11:3:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,3,2,2",0.0
A0:10:2:2|A1:7:0:1|A2:1:2:1|A3:11:3:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,1,1,3",0.0
A0:10:2:2|A1:7:0:1|A2:1:2:1|A3:11:3:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,1,3,2",0.0
A0:10:2:2|A1:7:0:1|A2:1:2:1|A3:11:3:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,0,1,1",0.0
A0:10:2:2|A1:7:0:1|A2:1:2:1|A3:11:3:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,2,0,1",0.0
A0:10:2:2|A1:7:0:1|A2:1:2:1|A3:11:3:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,2,3,2",0.0
A0:10:2:2|A1:7:0:1|A2:1:2:1|A3:11:3:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,2,0,2",0.0
A0:10:2:2|A1:7:0:1|A2:1:2:1|A3:11:3:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,3,1,3",0.0
A0:10:2:2|A1:7:0:1|A2:1:2:1|A3:11:3:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,1,0,2",0.0
A0:10:2:2|A1:7:0:1|A2:1:2:1|A3:11:3:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,0,1,2",0.0
A0:10:1:2|A1:7:0:1|A2:2:2:1|A3:11:3:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,2,2,3",0.0
A0:10:1:2|A1:6:0:1|A2:2:2:1|A3:10:3:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,0,0,1",0.0
A0:10:1:2|A1:6:0:1|A2:2:2:1|A3:10:3:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,3,2,3",0.0
A0:10:1:2|A1:6:0:1|A2:2:2:1|A3:10:3:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,2,2,3",0.0
A0:10:1:2|A1:6:0:1|A2:2:2:1|A3:10:3:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,2,1,0",0.0
A0:10:1:2|A1:6:0:1|A2:2:2:1|A3:10:3:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,2,2,1",0.0
A0:10:1:2|A1:6:0:1|A2:2:2:1|A3:10:3:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,2,2,1",0.0
A0:10:1:2|A1:6:0:1|A2:2:2:1|A3:10:3:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,1,1,1",0.0
A0:10:1:2|A1:6:0:1|A2:2:2:1|A3:10:3:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,1,1,3",0.0
A0:10:1:2|A1:6:0:1|A2:2:2:1|A3:10:3:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,3,1,2",0.0
A0:10:1:2|A1:6:0:1|A2:2:2:1|A3:10:3:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,1,3,0",0.0
A0:10:1:2|A1:6:0:1|A2:1:2:1|A3:10:2:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,3,3,2",0.0
A0:11:1:2|A1:5:0:1|A2:1:2:1|A3:10:2:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,0,0,2",0.0
A0:11:1:2|A1:5:0:1|A2:1:2:1|A3:10:2:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,2,1,3",0.0
A0:11:1:2|A1:5:0:1|A2:1:2:1|A3:10:2:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,2,1,3",0.0
A0:11:1:2|A1:5:0:1|A2:1:2:1|A3:10:2:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,1,1,0",0.0
A0:11:1:2|A1:5:0:1|A2:1:2:1|A3:10:2:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,2,0,2",0.0
A0:11:1:2|A1:5:0:1|A2:1:2:1|A3:10:2:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,0,0,1",0.0
A0:11:1:2|A1:5:0:1|A2:1:2:1|A3:10:2:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,1,3,1",0.0
A0:11:1:2|A1:5:0:1|A2:1:2:1|A3:10:2:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,2,2,1",0.0
A0:11:1:2|A1:5:0:1|A2:1:2:1|A3:10:2:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,1,3,2",0.0
A0:11:1:2|A1:5:0:1|A2:1:2:1|A3:10:2:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,1,0,0",0.0
A0:11:1:2|A1:5:0:1|A2:1:3:1|A3:10:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,1,2,2",0.0
A0:12:1:2|A1:5:1:1|A2:1:3:1|A3:10:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,0,2,1",0.0
A0:12:1:2|A1:5:1:1|A2:1:3:1|A3:10:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,2,3,1",0.0
A0:12:1:2|A1:5:1:1|A2:1:3:1|A3:10:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,3,0,0",0.0
A0:12:1:2|A1:5:1:1|A2:1:3:1|A3:10:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,1,1,3",0.0
A0:12:1:2|A1:5:1:1|A2:1:3:1|A3:10:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,2,1,1",0.0
A0:12:1:2|A1:5:1:1|A2:1:3:1|A3:10:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,2,3,3",0.0
A0:12:1:2|A1:5:1:1|A2:1:3:1|A3:10:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,2,0,1",0.0
A0:12:1:2|A1:5:1:1|A2:1:3:1|A3:10:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,2,3,1",0.0
A0:12:1:2|A1:5:1:1|A2:1:3:1|A3:10:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,1,2,1",0.0
A0:12:1:2|A1:5:1:1|A2:1:3:1|A3:10:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,1,1,0",0.0
A0:12:1:2|A1:5:1:1|A2:2:3:1|A3:10:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,3,2,2",0.0
A0:12:0:2|A1:4:1:1|A2:2:3:1|A3:11:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,3,1,1",0.0
A0:12:0:2|A1:4:1:1|A2:2:3:1|A3:11:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,2,3,3",0.0
A0:12:0:2|A1:4:1:1|A2:2:3:1|A3:11:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,0,2,0",0.0
A0:12:0:2|A1:4:1:1|A2:2:3:1|A3:11:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,0,1,0",0.0
A0:12:0:2|A1:4:1:1|A2:2:3:1|A3:11:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,1,1,1",0.0
A0:12:0:2|A1:4:1:1|A2:2:3:1|A3:11:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,2,3,1",0.0
A0:12:0:2|A1:4:1:1|A2:2:3:1|A3:11:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,0,0,1",0.0
A0:12:0:2|A1:4:1:1|A2:2:3:1|A3:11:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,2,2,1",0.0
A0:12:0:2|A1:4:1:1|A2:2:3:1|A3:11:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,0,3,2",0.0
A0:12:0:2|A1:4:1:1|A2:2:3:1|A3:11:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,3,0,2",0.0
A0:12:0:2|A1:3:1:1|A2:3:3:1|A3:11:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,1,1,2",0.0
A0:12:1:2|A1:3:1:1|A2:3:3:1|A3:11:0:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,1,2,2",0.0
A0:12:1:2|A1:3:1:1|A2:3:3:1|A3:11:0:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,0,1,1",0.0
A0:12:1:2|A1:3:1:1|A2:3:3:1|A3:11:0:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"3,2,2,0",0.0
A0:12:1:2|A1:3:1:1|A2:3:3:1|A3:11:0:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,0,0,0",0.0
A0:12:1:2|A1:3:1:1|A2:3:3:1|A3:11:0:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,0,3,3",0.0
A0:12:1:2|A1:3:1:1|A2:3:3:1|A3:11:0:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,0,2,0",0.0
A0:12:1:2|A1:3:1:1|A2:3:3:1|A3:11:0:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,2,2,2",0.0
A0:12:1:2|A1:3:1:1|A2:3:3:1|A3:11:0:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,1,2,3",0.0
A0:12:1:2|A1:3:1:1|A2:3:3:1|A3:11:0:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"2,2,3,0",0.0
A0:12:1:2|A1:3:1:1|A2:3:3:1|A3:11:0:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,1,0,3",0.0
A0:12:1:2|A1:3:2:1|A2:2:3:1|A3:11:0:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,2,1,2",0.0
A0:12:0:2|A1:3:2:1|A2:2:3:1|A3:11:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,2,1,0",0.0
A0:12:0:2|A1:3:2:1|A2:2:3:1|A3:11:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"1,2,3,1",0.0
A0:12:0:2|A1:3:2:1|A2:2:3:1|A3:11:1:2$P4:5:5:2:0|P5:8:3:1:1|P6:2:7:3:0|P7:10:6:1:1,"0,3,2,3",0.0
