t,goalDist_0,goalDist_1,goalDist_2,goalDist_3,goalDist_4
0.1,7.071,10.19,8.967,7.348,8.506
0.2,7.086,10.266,9.048,7.413,8.539
0.3,7.092,10.348,9.135,7.485,8.563
0.4,7.09,10.436,9.227,7.565,8.579
0.5,7.079,10.528,9.323,7.65,8.586
0.6,7.06,10.624,9.421,7.741,8.584
0.7,7.032,10.722,9.52,7.836,8.573
0.8,6.996,10.822,9.62,7.933,8.554
0.9,6.952,10.922,9.72,8.032,8.526
1.0,6.9,11.021,9.818,8.132,8.489
1.1,6.842,11.119,9.913,8.232,8.445
1.2,6.776,11.214,10.006,8.33,8.392
1.3,6.705,11.306,10.094,8.427,8.332
1.4,6.63,11.394,10.178,8.52,8.265
1.5,6.551,11.477,10.256,8.61,8.192
1.6,6.468,11.554,10.327,8.695,8.112
1.7,6.383,11.625,10.392,8.774,8.028
1.8,6.295,11.689,10.45,8.848,7.938
1.9,6.205,11.745,10.5,8.915,7.845
2.0,6.114,11.794,10.542,8.975,7.749
2.1,6.021,11.834,10.575,9.028,7.651
2.2,5.927,11.866,10.6,9.072,7.552
2.3,5.833,11.889,10.616,9.109,7.452
2.4,5.737,11.903,10.622,9.137,7.352
2.5,5.641,11.907,10.62,9.156,7.253
2.6,5.544,11.903,10.609,9.167,7.153
2.7,5.446,11.889,10.589,9.168,7.055
2.8,5.349,11.867,10.56,9.161,6.957
2.9,5.25,11.835,10.524,9.145,6.859
3.0,5.152,11.796,10.481,9.12,6.761
3.1,5.053,11.749,10.432,9.087,6.664
3.2,4.955,11.696,10.379,9.045,6.568
3.3,4.855,11.637,10.321,8.997,6.472
3.4,4.756,11.574,10.258,8.943,6.377
3.5,4.657,11.506,10.193,8.884,6.282
3.6,4.558,11.434,10.123,8.819,6.188
3.7,4.458,11.359,10.05,8.751,6.095
3.8,4.358,11.28,9.974,8.681,6.003
3.9,4.259,11.199,9.896,8.609,5.909
4.0,4.159,11.115,9.815,8.535,5.815
4.1,4.059,11.029,9.732,8.46,5.719
4.2,3.96,10.941,9.647,8.382,5.623
4.3,3.86,10.852,9.561,8.302,5.525
4.4,3.76,10.762,9.473,8.219,5.427
4.5,3.66,10.67,9.385,8.134,5.329
4.6,3.56,10.578,9.295,8.048,5.23
4.7,3.46,10.485,9.204,7.96,5.131
4.8,3.36,10.39,9.112,7.871,5.031
4.9,3.261,10.295,9.019,7.782,4.931
5.0,3.161,10.2,8.925,7.693,4.831
5.1,3.061,10.104,8.83,7.605,4.731
5.2,2.961,10.008,8.734,7.516,4.631
5.3,2.861,9.911,8.638,7.428,4.531
5.4,2.761,9.815,8.541,7.34,4.431
5.5,2.661,9.718,8.445,7.252,4.331
5.6,2.561,9.621,8.348,7.165,4.231
5.7,2.461,9.523,8.252,7.078,4.132
5.8,2.361,9.426,8.155,6.991,4.032
5.9,2.261,9.328,8.058,6.904,3.933
6.0,2.161,9.231,7.961,6.815,3.834
6.1,2.061,9.133,7.863,6.724,3.736
6.2,1.961,9.036,7.765,6.632,3.637
6.3,1.861,8.938,7.667,6.538,3.539
6.4,1.761,8.84,7.569,6.443,3.44
6.5,1.661,8.743,7.47,6.346,3.341
6.6,1.561,8.645,7.371,6.249,3.241
6.7,1.461,8.547,7.273,6.15,3.142
6.8,1.361,8.449,7.174,6.052,3.042
6.9,1.261,8.351,7.076,5.952,2.942
7.0,1.161,8.253,6.978,5.852,2.842
7.1,1.061,8.155,6.88,5.752,2.742
7.2,0.961,8.056,6.782,5.652,2.642
7.3,0.865,7.958,6.685,5.553,2.542
7.4,0.778,7.86,6.587,5.453,2.443
7.5,0.701,7.762,6.489,5.355,2.343
7.6,0.631,7.665,6.391,5.257,2.243
7.7,0.568,7.568,6.293,5.16,2.143
7.8,0.511,7.471,6.194,5.064,2.043
7.9,0.46,7.373,6.095,4.969,1.943
8.0,0.414,7.276,5.996,4.876,1.844
8.1,0.372,7.178,5.897,4.784,1.744
8.2,0.335,7.081,5.799,4.694,1.646
8.3,0.302,6.983,5.701,4.603,1.548
8.4,0.271,6.886,5.603,4.51,1.451
8.5,0.244,6.788,5.506,4.415,1.354
8.6,0.22,6.69,5.41,4.319,1.261
8.7,0.198,6.593,5.314,4.222,1.175
8.8,0.178,6.495,5.22,4.124,1.093
8.9,0.16,6.398,5.125,4.025,1.017
9.0,0.144,6.303,5.028,3.926,0.945
9.1,0.13,6.207,4.931,3.826,0.878
9.2,0.117,6.111,4.834,3.726,0.816
9.3,0.105,6.015,4.736,3.626,0.757
9.4,6.633,11.646,10.418,9.61,7.216
9.5,6.555,11.567,10.338,9.518,7.165
9.6,6.475,11.488,10.261,9.426,7.111
9.7,6.391,11.408,10.186,9.334,7.054
9.8,6.305,11.329,10.113,9.242,6.994
9.9,6.216,11.249,10.043,9.15,6.931
10.0,6.126,11.169,9.974,9.058,6.865
10.1,6.034,11.088,9.907,8.966,6.797
10.2,5.941,11.008,9.843,8.875,6.726
10.3,5.846,10.927,9.776,8.783,6.653
10.4,5.751,10.846,9.707,8.693,6.578
10.5,5.655,10.765,9.636,8.604,6.501
10.6,5.559,10.685,9.564,8.517,6.422
10.7,5.462,10.606,9.489,8.431,6.342
10.8,5.364,10.527,9.413,8.347,6.26
10.9,5.266,10.448,9.336,8.265,6.176
11.0,5.168,10.37,9.257,8.184,6.092
11.1,5.069,10.292,9.176,8.106,6.006
11.2,4.971,10.215,9.094,8.029,5.919
11.3,4.872,10.138,9.011,7.954,5.83
11.4,4.773,10.062,8.927,7.882,5.741
11.5,4.673,9.986,8.842,7.811,5.652
11.6,4.574,9.911,8.755,7.74,5.561
11.7,4.475,9.837,8.669,7.666,5.471
11.8,4.375,9.763,8.585,7.592,5.379
11.9,4.275,9.687,8.501,7.516,5.288
12.0,4.176,9.608,8.419,7.439,5.196
12.1,4.076,9.527,8.338,7.361,5.103
12.2,3.976,9.444,8.258,7.282,5.01
12.3,3.877,9.358,8.179,7.201,4.917
12.4,3.777,9.271,8.102,7.119,4.823
12.5,3.677,9.183,8.026,7.037,4.729
12.6,3.577,9.092,7.951,6.952,4.636
12.7,3.477,9.0,7.877,6.867,4.542
12.8,3.377,8.907,7.802,6.779,4.447
12.9,3.277,8.812,7.726,6.691,4.353
13.0,3.177,8.718,7.648,6.601,4.259
13.1,3.077,8.625,7.569,6.511,4.164
13.2,2.978,8.533,7.488,6.419,4.07
13.3,2.878,8.442,7.406,6.326,3.975
13.4,2.778,8.353,7.324,6.232,3.881
13.5,2.678,8.265,7.24,6.137,3.786
13.6,2.578,8.178,7.154,6.041,3.692
13.7,2.478,8.093,7.068,5.944,3.599
13.8,2.378,8.01,6.98,5.847,3.506
13.9,2.278,7.928,6.891,5.75,3.411
14.0,2.178,7.848,6.801,5.653,3.313
14.1,2.078,7.768,6.71,5.555,3.215
14.2,1.978,7.686,6.618,5.458,3.115
14.3,1.878,7.604,6.526,5.36,3.015
14.4,1.778,7.521,6.432,5.262,2.915
14.5,1.678,7.437,6.337,5.163,2.816
14.6,1.578,7.353,6.242,5.065,2.716
14.7,1.478,7.268,6.146,4.966,2.616
14.8,1.378,7.182,6.05,4.868,2.517
14.9,1.278,7.096,5.952,4.77,2.417
15.0,1.178,7.008,5.855,4.671,2.318
15.1,1.078,6.92,5.757,4.573,2.219
15.2,0.978,6.831,5.659,4.476,2.12
15.3,0.88,6.741,5.562,4.378,2.021
15.4,0.792,6.65,5.464,4.281,1.923
15.5,0.713,6.559,5.366,4.184,1.825
15.6,0.642,6.466,5.268,4.087,1.728
15.7,0.577,6.373,5.169,3.99,1.633
15.8,0.52,6.279,5.071,3.893,1.541
15.9,0.468,6.184,4.972,3.794,1.452
16.0,0.421,6.089,4.874,3.695,1.366
16.1,0.379,5.993,4.776,3.595,1.284
16.2,0.341,5.896,4.678,3.495,1.205
16.3,0.307,5.8,4.58,3.395,1.13
16.4,0.276,5.703,4.483,3.295,1.059
16.5,0.249,5.606,4.385,3.196,0.992
16.6,0.224,5.509,4.288,3.097,0.928
16.7,0.201,5.412,4.192,2.998,0.869
16.8,0.181,5.314,4.096,2.9,0.813
16.9,0.163,5.217,4.0,2.802,0.761
17.0,0.147,5.119,3.903,2.703,0.713
17.1,0.132,5.021,3.804,2.605,0.668
17.2,0.119,4.923,3.705,2.506,0.628
17.3,0.107,4.825,3.606,2.407,0.591
17.4,5.805,1.945,2.871,3.744,5.422
17.5,5.898,2.012,2.943,3.825,5.468
17.6,5.988,2.082,3.013,3.908,5.519
17.7,6.073,2.154,3.082,3.992,5.574
17.8,6.153,2.228,3.15,4.077,5.664
17.9,6.227,2.305,3.217,4.163,5.751
18.0,6.295,2.383,3.286,4.252,5.842
18.1,6.357,2.463,3.356,4.342,5.937
18.2,6.411,2.541,3.429,4.434,6.035
18.3,6.458,2.618,3.504,4.528,6.134
18.4,6.497,2.693,3.581,4.623,6.234
18.5,6.528,2.767,3.659,4.719,6.334
18.6,6.551,2.839,3.739,4.816,6.432
18.7,6.566,2.91,3.82,4.914,6.528
18.8,6.572,2.98,3.903,5.012,6.621
18.9,6.569,3.049,3.986,5.112,6.71
19.0,6.559,3.116,4.071,5.21,6.794
19.1,6.539,3.182,4.158,5.308,6.873
19.2,6.512,3.247,4.246,5.405,6.946
19.3,6.476,3.314,4.336,5.502,7.013
19.4,6.433,3.384,4.428,5.597,7.073
19.5,6.382,3.457,4.521,5.691,7.126
19.6,6.323,3.531,4.616,5.785,7.171
19.7,6.259,3.607,4.712,5.877,7.208
19.8,6.188,3.686,4.809,5.969,7.237
19.9,6.114,3.766,4.907,6.059,7.26
20.0,6.035,3.847,5.005,6.147,7.278
20.1,5.953,3.93,5.104,6.231,7.291
20.2,5.868,4.015,5.202,6.307,7.299
20.3,5.78,4.101,5.299,6.374,7.303
20.4,5.691,4.189,5.394,6.432,7.302
20.5,5.6,4.279,5.486,6.483,7.296
20.6,5.508,4.371,5.576,6.527,7.286
20.7,5.414,4.464,5.663,6.563,7.272
20.8,5.32,4.559,5.747,6.592,7.253
20.9,5.224,4.655,5.828,6.615,7.23
21.0,5.128,4.752,5.906,6.631,7.203
21.1,5.031,4.849,5.981,6.641,7.171
21.2,4.934,4.945,6.054,6.646,7.134
21.3,4.837,5.04,6.123,6.646,7.092
21.4,4.739,5.135,6.19,6.641,7.043
21.5,4.64,5.227,6.252,6.632,6.988
21.6,4.542,5.318,6.308,6.62,6.928
21.7,4.443,5.406,6.359,6.604,6.863
21.8,4.344,5.492,6.404,6.584,6.792
21.9,4.245,5.576,6.442,6.563,6.718
22.0,4.146,5.656,6.475,6.538,6.639
22.1,4.046,5.735,6.501,6.511,6.557
22.2,3.947,5.81,6.521,6.483,6.471
22.3,3.847,5.883,6.536,6.452,6.382
22.4,3.748,5.954,6.545,6.419,6.29
22.5,3.648,6.022,6.549,6.385,6.195
22.6,3.548,6.088,6.549,6.349,6.1
22.7,3.449,6.152,6.545,6.311,6.004
22.8,3.349,6.214,6.537,6.271,5.907
22.9,3.249,6.272,6.525,6.229,5.81
23.0,3.149,6.325,6.511,6.185,5.712
23.1,3.049,6.372,6.494,6.138,5.614
23.2,2.949,6.415,6.474,6.088,5.515
23.3,2.85,6.451,6.451,6.036,5.416
23.4,2.75,6.482,6.426,5.982,5.317
23.5,2.65,6.507,6.399,5.925,5.217
23.6,2.55,6.526,6.369,5.865,5.118
23.7,2.45,6.539,6.337,5.803,5.019
23.8,2.35,6.548,6.302,5.739,4.919
23.9,2.25,6.551,6.265,5.672,4.82
24.0,2.15,6.549,6.225,5.603,4.721
24.1,2.05,6.544,6.183,5.531,4.622
24.2,1.95,6.534,6.138,5.457,4.524
24.3,1.85,6.521,6.091,5.381,4.426
24.4,1.75,6.504,6.04,5.303,4.327
24.5,1.65,6.484,5.987,5.223,4.23
24.6,1.55,6.46,5.931,5.141,4.131
24.7,1.45,6.433,5.872,5.059,4.032
24.8,1.35,6.403,5.811,4.975,3.933
24.9,1.25,6.37,5.748,4.89,3.833
25.0,1.15,6.335,5.682,4.805,3.733
25.1,1.05,6.296,5.614,4.718,3.633
25.2,0.95,6.254,5.544,4.631,3.533
25.3,0.855,6.209,5.472,4.543,3.433
25.4,0.77,6.161,5.397,4.455,3.334
25.5,0.693,6.11,5.321,4.366,3.235
25.6,0.624,6.055,5.243,4.276,3.136
25.7,0.561,5.998,5.164,4.184,3.037
25.8,0.505,5.939,5.084,4.091,2.938
25.9,0.455,5.876,5.002,3.996,2.839
26.0,0.409,5.812,4.92,3.9,2.74
26.1,0.368,5.745,4.837,3.803,2.64
26.2,0.331,5.675,4.753,3.705,2.541
26.3,0.298,5.604,4.669,3.607,2.441
26.4,0.269,5.531,4.583,3.508,2.341
26.5,0.242,5.456,4.497,3.41,2.241
26.6,0.218,5.378,4.41,3.312,2.141
26.7,0.196,5.3,4.322,3.214,2.041
26.8,0.176,5.219,4.233,3.117,1.941
26.9,0.159,5.138,4.143,3.019,1.842
27.0,0.143,5.055,4.051,2.921,1.742
27.1,0.128,4.973,3.958,2.822,1.642
27.2,0.116,4.889,3.864,2.724,1.543
27.3,0.104,4.805,3.769,2.625,1.445
27.4,1.812,5.107,4.216,3.157,2.198
27.5,1.794,5.035,4.129,3.073,2.125
27.6,1.772,4.964,4.041,2.99,2.053
27.7,1.746,4.892,3.951,2.908,1.982
27.8,1.715,4.82,3.861,2.829,1.912
27.9,1.68,4.747,3.769,2.751,1.844
28.0,1.64,4.672,3.677,2.674,1.781
28.1,1.597,4.595,3.586,2.596,1.724
28.2,1.55,4.516,3.496,2.519,1.674
28.3,1.499,4.435,3.407,2.442,1.63
28.4,1.444,4.352,3.319,2.366,1.595
28.5,1.386,4.268,3.232,2.29,1.568
28.6,1.326,4.182,3.146,2.215,1.55
28.7,1.263,4.095,3.061,2.141,1.54
28.8,1.198,4.007,2.978,2.068,1.531
28.9,1.131,3.917,2.897,1.997,1.522
29.0,1.063,3.827,2.818,1.927,1.515
29.1,0.995,3.735,2.741,1.859,1.508
29.2,0.927,3.645,2.664,1.796,1.502
29.3,0.863,3.554,2.587,1.735,1.497
29.4,0.803,3.465,2.511,1.676,1.493
29.5,0.747,3.376,2.436,1.619,1.491
29.6,0.695,3.289,2.361,1.565,1.491
29.7,0.647,3.202,2.286,1.514,1.491
29.8,0.602,3.118,2.212,1.466,1.493
29.9,0.56,3.034,2.139,1.421,1.494
30.0,0.521,2.953,2.068,1.381,1.492
30.1,0.484,2.873,1.997,1.346,1.487
30.2,0.45,2.796,1.927,1.315,1.478
30.3,0.418,2.721,1.859,1.29,1.467
30.4,0.389,2.646,1.796,1.27,1.452
30.5,0.361,2.571,1.735,1.255,1.434
30.6,0.336,2.497,1.676,1.246,1.414
30.7,0.312,2.423,1.62,1.242,1.392
30.8,0.29,2.349,1.566,1.243,1.369
30.9,0.269,2.277,1.516,1.241,1.344
31.0,0.25,2.205,1.469,1.236,1.319
31.1,0.232,2.134,1.425,1.229,1.293
31.2,0.216,2.064,1.386,1.22,1.267
31.3,0.2,1.995,1.351,1.207,1.241
31.4,0.186,1.928,1.32,1.193,1.215
31.5,0.173,1.862,1.294,1.178,1.189
31.6,0.16,1.801,1.273,1.161,1.164
31.7,0.149,1.742,1.257,1.143,1.14
31.8,0.138,1.685,1.245,1.125,1.115
31.9,0.128,1.631,1.238,1.106,1.091
32.0,0.119,1.579,1.235,1.088,1.067
32.1,0.11,1.53,1.23,1.069,1.043
32.2,0.102,1.484,1.222,1.051,1.017
32.3,14.652,15.005,15.713,15.681,14.984
32.4,14.625,15.06,15.742,15.638,14.884
32.5,14.589,15.109,15.763,15.588,14.785
32.6,14.544,15.151,15.777,15.533,14.686
32.7,14.491,15.186,15.783,15.473,14.59
32.8,14.43,15.216,15.781,15.408,14.498
32.9,14.363,15.238,15.772,15.339,14.41
33.0,14.29,15.255,15.755,15.267,14.327
33.1,14.212,15.265,15.731,15.192,14.25
33.2,14.131,15.269,15.701,15.116,14.181
33.3,14.046,15.266,15.665,15.038,14.114
33.4,13.959,15.256,15.624,14.96,14.051
33.5,13.869,15.239,15.577,14.882,13.992
33.6,13.778,15.217,15.526,14.803,13.938
33.7,13.685,15.19,15.471,14.724,13.889
33.8,13.591,15.158,15.412,14.646,13.845
33.9,13.496,15.123,15.35,14.569,13.807
34.0,13.4,15.084,15.286,14.494,13.773
34.1,13.303,15.021,15.221,14.419,13.744
34.2,13.206,14.956,15.155,14.347,13.718
34.3,13.108,14.892,15.088,14.277,13.696
34.4,13.01,14.828,15.02,14.209,13.671
34.5,12.911,14.765,14.974,14.143,13.642
34.6,12.813,14.704,14.929,14.08,13.61
34.7,12.714,14.644,14.884,14.019,13.575
34.8,12.614,14.585,14.84,13.96,13.536
34.9,12.515,14.529,14.795,13.904,13.494
35.0,12.416,14.475,14.751,13.851,13.448
35.1,12.316,14.423,14.707,13.798,13.397
35.2,12.217,14.373,14.663,13.745,13.343
35.3,12.117,14.325,14.618,13.691,13.285
35.4,12.017,14.276,14.575,13.637,13.225
35.5,11.917,14.228,14.531,13.583,13.159
35.6,11.818,14.179,14.487,13.529,13.088
35.7,11.718,14.129,14.444,13.474,13.012
35.8,11.618,14.078,14.4,13.421,12.933
35.9,11.518,14.027,14.357,13.367,12.849
36.0,11.418,13.975,14.314,13.315,12.763
36.1,11.318,13.922,14.271,13.262,12.673
36.2,11.218,13.868,14.228,13.207,12.581
36.3,11.118,13.813,14.185,13.149,12.486
36.4,11.018,13.758,14.142,13.088,12.39
36.5,10.918,13.702,14.098,13.025,12.292
36.6,10.818,13.646,14.054,12.96,12.193
36.7,10.718,13.589,14.009,12.894,12.093
36.8,10.618,13.532,13.964,12.825,11.993
36.9,10.518,13.474,13.919,12.755,11.893
37.0,10.418,13.417,13.872,12.684,11.793
37.1,10.318,13.36,13.826,12.61,11.694
37.2,10.218,13.302,13.779,12.535,11.594
37.3,10.118,13.245,13.731,12.459,11.494
37.4,10.018,13.186,13.684,12.38,11.395
37.5,9.918,13.124,13.635,12.3,11.296
37.6,9.818,13.061,13.587,12.219,11.198
37.7,9.718,12.995,13.539,12.136,11.1
37.8,9.618,12.928,13.49,12.051,11.001
37.9,9.518,12.859,13.441,11.966,10.903
38.0,9.418,12.788,13.392,11.879,10.805
38.1,9.318,12.715,13.343,11.791,10.707
38.2,9.218,12.642,13.293,11.701,10.609
38.3,9.118,12.566,13.241,11.611,10.51
38.4,9.018,12.49,13.187,11.519,10.412
38.5,8.918,12.412,13.129,11.427,10.314
38.6,8.818,12.332,13.07,11.334,10.215
38.7,8.718,12.251,13.008,11.24,10.117
38.8,8.618,12.169,12.945,11.146,10.018
38.9,8.518,12.085,12.879,11.051,9.919
39.0,8.418,12.001,12.811,10.956,9.82
39.1,8.318,11.915,12.742,10.86,9.721
39.2,8.218,11.828,12.671,10.764,9.621
39.3,8.118,11.74,12.598,10.668,9.522
39.4,8.018,11.652,12.524,10.572,9.422
39.5,7.918,11.562,12.448,10.475,9.322
39.6,7.818,11.472,12.37,10.379,9.222
39.7,7.718,11.381,12.291,10.282,9.122
39.8,7.618,11.289,12.21,10.185,9.022
39.9,7.518,11.197,12.129,10.088,8.922
40.0,7.418,11.105,12.045,9.991,8.822
40.1,7.318,11.012,11.961,9.893,8.722
40.2,7.218,10.918,11.876,9.796,8.622
40.3,7.118,10.825,11.789,9.698,8.522
40.4,7.018,10.731,11.702,9.6,8.422
40.5,6.918,10.636,11.614,9.502,8.322
40.6,6.818,10.542,11.525,9.404,8.223
40.7,6.718,10.447,11.435,9.305,8.123
40.8,6.618,10.352,11.345,9.207,8.023
40.9,6.518,10.256,11.254,9.108,7.923
41.0,6.418,10.161,11.163,9.01,7.823
41.1,6.318,10.065,11.071,8.911,7.723
41.2,6.218,9.969,10.979,8.812,7.624
41.3,6.118,9.873,10.887,8.713,7.524
41.4,6.018,9.776,10.794,8.614,7.424
41.5,5.918,9.68,10.701,8.515,7.324
41.6,5.818,9.583,10.608,8.415,7.225
41.7,5.718,9.486,10.514,8.316,7.125
41.8,5.618,9.388,10.421,8.217,7.025
41.9,5.518,9.291,10.327,8.117,6.925
42.0,5.418,9.193,10.232,8.018,6.826
42.1,5.318,9.095,10.138,7.919,6.726
42.2,5.218,8.997,10.043,7.819,6.626
42.3,5.118,8.899,9.948,7.719,6.526
42.4,5.018,8.801,9.852,7.62,6.426
42.5,4.918,8.702,9.756,7.52,6.326
42.6,4.818,8.604,9.661,7.421,6.227
42.7,4.718,8.505,9.564,7.321,6.127
42.8,4.618,8.407,9.468,7.222,6.027
42.9,4.518,8.308,9.371,7.122,5.927
43.0,4.418,8.209,9.275,7.022,5.827
43.1,4.318,8.11,9.178,6.923,5.727
43.2,4.218,8.011,9.081,6.823,5.627
43.3,4.118,7.912,8.983,6.723,5.527
43.4,4.018,7.813,8.886,6.624,5.427
43.5,3.918,7.714,8.788,6.524,5.328
43.6,3.818,7.615,8.69,6.424,5.228
43.7,3.718,7.515,8.592,6.324,5.128
43.8,3.618,7.416,8.494,6.225,5.028
43.9,3.518,7.317,8.396,6.125,4.928
44.0,3.418,7.217,8.298,6.025,4.828
44.1,3.318,7.118,8.2,5.925,4.728
44.2,3.218,7.019,8.101,5.826,4.628
44.3,3.118,6.919,8.003,5.726,4.528
44.4,3.018,6.82,7.904,5.626,4.428
44.5,2.918,6.72,7.805,5.526,4.328
44.6,2.818,6.621,7.707,5.426,4.228
44.7,2.718,6.521,7.608,5.327,4.128
44.8,2.618,6.422,7.509,5.227,4.028
44.9,2.518,6.322,7.41,5.127,3.929
45.0,2.418,6.223,7.311,5.027,3.829
45.1,2.318,6.123,7.212,4.927,3.729
45.2,2.218,6.023,7.113,4.827,3.629
45.3,2.118,5.924,7.014,4.727,3.529
45.4,2.018,5.824,6.915,4.628,3.429
45.5,1.918,5.724,6.816,4.528,3.329
45.6,1.818,5.625,6.716,4.428,3.229
45.7,1.718,5.525,6.617,4.328,3.129
45.8,1.618,5.425,6.518,4.228,3.03
45.9,1.518,5.325,6.418,4.128,2.93
46.0,1.418,5.226,6.319,4.028,2.83
46.1,1.318,5.126,6.22,3.928,2.73
46.2,1.218,5.026,6.12,3.828,2.63
46.3,1.118,4.926,6.021,3.729,2.531
46.4,1.018,4.826,5.921,3.629,2.431
46.5,0.918,4.727,5.822,3.529,2.331
46.6,0.827,4.627,5.722,3.429,2.232
46.7,0.744,4.527,5.622,3.329,2.132
46.8,0.67,4.427,5.523,3.229,2.032
46.9,0.603,4.327,5.423,3.129,1.933
47.0,0.542,4.227,5.324,3.03,1.833
47.1,0.488,4.128,5.224,2.93,1.734
47.2,0.439,4.028,5.124,2.83,1.635
47.3,0.395,3.928,5.024,2.73,1.535
47.4,0.356,3.828,4.925,2.631,1.438
47.5,0.32,3.728,4.825,2.531,1.345
47.6,0.288,3.628,4.725,2.432,1.258
47.7,0.259,3.529,4.626,2.334,1.175
47.8,0.233,3.429,4.526,2.237,1.098
47.9,0.21,3.33,4.426,2.142,1.025
48.0,0.189,3.23,4.326,2.048,0.956
48.1,0.17,3.132,4.227,1.957,0.892
48.2,0.153,3.034,4.127,1.867,0.832
48.3,0.138,2.936,4.028,1.78,0.775
48.4,0.124,2.84,3.929,1.696,0.724
48.5,0.112,2.745,3.83,1.614,0.679
48.6,0.1,2.65,3.732,1.535,0.64
48.7,18.311,17.013,16.602,17.489,17.867
48.8,18.362,17.05,16.637,17.523,17.867
48.9,18.406,17.087,16.672,17.556,17.863
49.0,18.44,17.124,16.707,17.588,17.845
49.1,18.466,17.161,16.743,17.622,17.817
49.2,18.482,17.198,16.778,17.656,17.781
49.3,18.489,17.234,16.814,17.691,17.736
49.4,18.487,17.27,16.85,17.726,17.683
49.5,18.475,17.307,16.886,17.763,17.622
49.6,18.454,17.343,16.922,17.801,17.554
49.7,18.423,17.38,16.958,17.839,17.479
49.8,18.384,17.416,16.994,17.872,17.398
49.9,18.336,17.453,17.03,17.898,17.311
50.0,18.28,17.491,17.067,17.917,17.22
50.1,18.217,17.529,17.103,17.928,17.126
50.2,18.147,17.567,17.14,17.93,17.029
50.3,18.072,17.606,17.177,17.923,16.93
50.4,17.993,17.645,17.214,17.907,16.83
50.5,17.91,17.684,17.251,17.881,16.73
50.6,17.824,17.725,17.289,17.847,16.631
50.7,17.735,17.765,17.327,17.803,16.535
50.8,17.645,17.807,17.365,17.752,16.441
50.9,17.553,17.849,17.404,17.695,16.352
51.0,17.459,17.883,17.443,17.634,16.268
51.1,17.364,17.91,17.482,17.568,16.19
51.2,17.269,17.929,17.521,17.498,16.119
51.3,17.172,17.94,17.561,17.425,16.056
51.4,17.075,17.942,17.601,17.349,16.001
51.5,16.978,17.936,17.641,17.271,15.955
51.6,16.88,17.922,17.681,17.19,15.918
51.7,16.781,17.899,17.721,17.092,15.892
51.8,16.682,17.869,17.761,16.992,15.877
51.9,16.584,17.83,17.801,16.892,15.871
52.0,16.484,17.784,17.841,16.793,15.877
52.1,16.385,17.73,17.875,16.696,15.893
52.2,16.286,17.669,17.901,16.602,15.919
52.3,16.186,17.602,17.919,16.512,15.955
52.4,16.087,17.529,17.929,16.428,16.001
52.5,15.987,17.45,17.931,16.349,16.057
52.6,15.887,17.367,17.926,16.276,16.12
52.7,15.788,17.28,17.911,16.212,16.191
52.8,15.688,17.19,17.889,16.156,16.269
52.9,15.588,17.098,17.859,16.109,16.354
53.0,15.488,17.005,17.821,16.071,16.443
53.1,15.388,16.912,17.776,16.043,16.536
53.2,15.288,16.819,17.724,16.026,16.632
53.3,15.188,16.728,17.665,16.019,16.73
53.4,15.088,16.64,17.6,16.023,16.829
53.5,14.988,16.556,17.53,16.038,16.929
53.6,14.888,16.477,17.454,16.062,17.029
53.7,14.788,16.393,17.374,16.078,17.128
53.8,14.688,16.304,17.29,16.084,17.227
53.9,14.589,16.209,17.201,16.081,17.323
54.0,14.489,16.111,17.109,16.089,17.418
54.1,14.389,16.013,17.016,16.107,17.51
54.2,14.289,15.913,16.921,16.135,17.599
54.3,14.189,15.813,16.827,16.174,17.684
54.4,14.089,15.713,16.735,16.222,17.765
54.5,13.989,15.614,16.642,16.278,17.842
54.6,13.889,15.515,16.547,16.344,17.913
54.7,13.789,15.417,16.453,16.416,17.977
54.8,13.689,15.32,16.358,16.496,18.034
54.9,13.589,15.225,16.264,16.581,18.082
55.0,13.489,15.131,16.169,16.671,18.122
55.1,13.389,15.039,16.075,16.765,18.153
55.2,13.289,14.95,15.982,16.862,18.175
55.3,13.189,14.862,15.89,16.961,18.188
55.4,13.089,14.777,15.798,17.061,18.191
55.5,12.989,14.695,15.707,17.161,18.185
55.6,12.889,14.616,15.618,17.26,18.17
55.7,12.789,14.54,15.529,17.357,18.145
55.8,12.689,14.467,15.442,17.451,18.111
55.9,12.589,14.392,15.355,17.542,18.069
56.0,12.489,14.312,15.269,17.628,18.018
56.1,12.389,14.23,15.184,17.711,17.959
56.2,12.289,14.146,15.099,17.788,17.892
56.3,12.189,14.058,15.015,17.86,17.819
56.4,12.089,13.969,14.932,17.927,17.739
56.5,11.989,13.878,14.849,17.987,17.654
56.6,11.889,13.784,14.767,18.04,17.565
56.7,11.789,13.69,14.686,18.086,17.471
56.8,11.689,13.593,14.607,18.124,17.375
56.9,11.589,13.497,14.524,18.154,17.276
57.0,11.489,13.401,14.439,18.175,17.176
57.1,11.389,13.305,14.351,18.186,17.076
57.2,11.289,13.207,14.262,18.188,16.977
57.3,11.189,13.109,14.17,18.18,16.88
57.4,11.089,13.01,14.077,18.163,16.786
57.5,10.989,12.91,13.982,18.137,16.695
57.6,10.889,12.81,13.886,18.102,16.61
57.7,10.789,12.71,13.789,18.058,16.52
57.8,10.689,12.61,13.692,18.006,16.426
57.9,10.589,12.511,13.594,17.946,16.331
58.0,10.489,12.411,13.496,17.878,16.233
58.1,10.389,12.311,13.398,17.804,16.134
