-189.859146,-200.000000,-152.305745,-200.000000,-182.705620
-208.058507,-175.051879,-157.468855,-200.000000,-200.913055
-167.420505,-201.996281,-234.919659,-200.000000,-218.908228
-209.094893,-211.454282,-164.566251,-200.000000,-208.651890
-210.345383,-201.430923,-200.700367,-300.000000,-204.398731
-209.337628,-213.810774,-217.374129,-300.000000,-216.532925
-253.465785,-330.232808,-196.249819,-300.000000,-263.177682
-249.854011,-261.335282,-264.396462,-300.000000,-258.680618
-272.460546,-249.909212,-251.599818,-300.000000,-241.500144
-262.191367,-270.393266,-259.592892,-300.000000,-259.703275
-103.369151,-277.233034,-270.173967,-300.000000,-66.454597
-172.808950,-249.420077,-245.075255,-300.000000,-248.748650
-1900.000000,-245.460960,-70.366076,-1900.000000,-106.227465
-174.560537,-200.000000,-188.101272,-180.558698,-166.410923
-199.552600,-163.485021,-138.629400,-193.104768,-138.810268
-186.295896,-183.723547,-186.461562,-186.727003,-202.387624
-205.276456,-186.670014,-190.234392,-183.327977,-187.927687
-202.229316,-193.491312,-200.367230,-214.470408,-227.483878
-208.796009,-211.877071,-215.034380,-227.077418,-206.074558
-242.499264,-228.571637,-233.180401,-232.239291,-248.388888
-253.826057,-257.681663,-240.429210,-256.851070,-253.103167
-251.044333,-261.079657,-259.911604,-255.277807,-262.348651
-267.632139,-260.731043,-287.578194,-266.211069,-261.557149
-248.255086,-261.009081,-257.708880,-267.383279,-266.146657
-249.671860,-251.306477,-260.885158,-256.775611,-253.993085
-300.000000,-243.861294,-75.962307,-235.118230,-107.529142
-118.629662,-200.000000,-154.597443,-191.133034,-190.251575
-179.654400,-181.880553,-173.361903,-180.102080,-160.186970
-185.248426,-146.919482,-183.195383,-190.432304,-199.005464
-234.763617,-188.493860,-174.068131,-183.510436,-198.023290
-196.718931,-179.754538,-210.692580,-219.242317,-198.970677
-192.069999,-200.161292,-191.393002,-193.357051,-203.065938
-217.298089,-214.345984,-294.688839,-231.962210,-226.124910
-233.729168,-226.578147,-192.057523,-238.383901,-237.623378
-261.993232,-327.243737,-296.357908,-263.718329,-276.834357
-269.116716,-256.627493,-124.442729,-265.009250,-265.358277
-271.325971,-263.397669,-87.673701,-270.974855,-275.217779
-279.491646,-114.710488,-86.196675,-261.791602,-268.986404
-400.000000,-81.447008,-283.007141,-273.198278,-121.154478
-154.898808,-200.000000,-131.590674,-145.335867,-131.874650
-188.096747,-145.701431,-151.805943,-155.215221,-146.019746
-170.773572,-171.247981,-102.907019,-195.171973,-197.061515
-175.803926,-194.829525,-182.535464,-178.328519,-177.391242
-178.018125,-192.610207,-168.614036,-167.463388,-191.176322
-201.831091,-184.792220,-179.732093,-176.236463,-189.617234
-201.528961,-207.217227,-199.557983,-221.315379,-210.114542
-205.126909,-196.619064,-203.680422,-212.994805,-227.298907
-157.760447,-189.137255,-143.909646,-157.201121,-99.705967
-266.984552,-132.294503,-219.608601,-226.229545,-95.172393
-118.514725,-93.155154,-157.218997,-97.542871,-113.122000
-266.738134,-90.129639,-233.934902,-264.681506,-263.382809
-400.000000,-270.185369,-239.595469,-269.030179,-272.446729
-153.145166,-200.000000,-121.013319,-141.276227,-123.688369
-153.964602,-134.777059,-141.130044,-153.059169,-151.957583
-168.967879,-169.379252,-126.128145,-169.431951,-146.118006
-172.084554,-167.690414,-158.989610,-174.116742,-175.481580
-164.904474,-168.724722,-180.647718,-171.863471,-193.058849
-181.444807,-188.748221,-153.291800,-173.492531,-162.839233
-211.476485,-194.708509,-268.943022,-206.202398,-220.927488
-222.736195,-245.753011,-218.130263,-282.634469,-232.958368
-242.579878,-217.275316,-253.763686,-295.951598,-247.598096
-263.956343,-252.701063,-259.564647,-271.435804,-252.333729
-164.180378,-255.634388,-269.656474,-255.409489,-266.496144
-241.180442,-258.604336,-244.971268,-168.565071,-255.433405
-300.000000,-252.522275,-264.736639,-261.217983,-235.602412
-127.777930,-200.000000,-101.768664,-147.527992,-150.966843
-139.809644,-127.618818,-155.074182,-152.715178,-122.452253
-162.428467,-149.382127,-122.046358,-140.328375,-157.206737
-170.720743,-124.876870,-173.811019,-152.054220,-168.713505
-180.711927,-155.613067,-184.193079,-132.186343,-149.010535
-167.868691,-145.978382,-160.580566,-163.752847,-168.536730
-189.999090,-256.101276,-182.684990,-177.720714,-177.316485
-225.701234,-287.872863,-227.266877,-231.255537,-250.564835
-237.680028,-241.360431,-306.539839,-244.780396,-246.595436
-241.535689,-242.961526,-245.054784,-242.461929,-256.764691
-249.185807,-254.103406,-306.864370,-246.154834,-244.712391
-254.801868,-255.952425,-250.112462,-250.603285,-265.722343
-400.000000,-264.540404,-249.459449,-228.502451,-256.144483
-104.143290,-100.000000,-69.230552,-127.099644,-92.261480
-90.023274,-105.680060,-86.593791,-85.828484,-89.550227
-105.987338,-105.921532,-104.737314,-82.145447,-84.454340
-129.072703,-162.525662,-25.431572,-136.704402,-162.349477
-119.884718,-120.751056,-93.434821,-114.382139,-118.147997
-158.707130,-193.604783,-162.003583,-164.431185,-173.485333
-202.630976,-182.732784,-196.982897,-211.835844,-199.791610
-234.248738,-203.092937,-217.702408,-242.473737,-223.403730
-227.188345,-219.439073,-229.995477,-197.227012,-235.984945
-221.731422,-226.983217,-218.463412,-228.922712,-213.773289
-147.733523,-152.734390,-162.614235,-175.874713,-154.441815
-243.400733,-247.991159,-236.585118,-259.423877,-238.921383
-400.000000,-238.384608,-243.894911,-224.306776,-246.609906
-108.087056,-100.000000,-108.518585,-89.906590,-81.839360
-106.520000,-117.383562,-93.711188,-104.973677,-113.457300
-33.681005,-15.339618,-38.996293,-49.370853,-49.308361
-95.231150,-139.341438,-122.646029,-41.537088,-67.698512
-144.344045,-166.943038,-130.146247,-115.836027,-127.547787
-185.479267,-131.433947,-168.778013,-182.326100,-150.220789
-194.733137,-235.393934,-192.557779,-197.256842,-203.877885
-225.765707,-201.429665,-196.887303,-194.352108,-190.639782
-199.834830,-205.072808,-221.705162,-213.517851,-208.510902
-203.808131,-215.485529,-202.974651,-196.095486,-202.861309
-202.509920,-193.788387,-198.150043,-277.316406,-189.402217
-228.726329,-221.388213,-209.948375,-229.991375,-237.408845
-400.000000,-237.770427,-259.510601,-228.951549,-249.236510
-96.411087,-100.000000,-100.000000,-105.560091,-130.317823
-105.068995,-126.411289,-100.000000,-106.074570,-99.456380
-59.632273,-110.724605,-100.000000,-27.430462,-80.907230
-84.682427,-82.889550,-100.000000,-95.251558,-99.077423
-150.523640,-107.106322,-200.000000,-118.636318,-134.947472
-167.922891,-123.150755,-200.000000,-169.807459,-170.738812
-186.288565,-179.317898,-200.000000,-204.605142,-184.155363
-190.306284,-198.232950,-200.000000,-199.010767,-186.515913
-193.872524,-187.206036,-200.000000,-192.919358,-215.669491
-189.750559,-204.790655,-300.000000,-204.852375,-190.593099
-222.222595,-201.018180,-400.000000,-192.669070,-211.029451
-250.587433,-189.686562,-400.000000,-227.945226,-255.599750
-400.000000,-254.653132,-400.000000,-249.134341,-244.363731
