-140.422584,-200.000000,-76.817928,-200.000000,-130.893988
-163.012867,-122.316373,-124.257111,-200.000000,-159.198250
-119.724759,-144.813811,-107.705371,-200.000000,-140.367866
-157.144498,-151.718451,-120.620486,-200.000000,-137.636657
-113.020532,-160.113715,-94.069867,-200.000000,-158.946035
-90.389041,-150.815240,-104.908881,-100.000000,-153.226352
-68.366401,-127.062156,-72.588443,-100.000000,-101.089367
-33.101632,-105.001102,-47.103836,-100.000000,-114.183360
-75.160704,-66.554190,-61.944915,0.000000,-63.583200
-52.948000,-19.197600,-81.108416,-100.000000,-66.428000
-65.356000,0.000000,-45.920000,0.000000,0.000000
-66.808000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
-107.955400,-200.000000,-69.518040,-121.381006,-101.611909
-125.571601,-102.864708,-34.503507,-126.745605,-119.908660
-104.188032,-118.353273,-58.971335,-119.043592,-115.729689
-119.203325,-96.032019,-83.819022,-149.886834,-95.168185
-122.164057,-105.383415,-101.408304,-175.285507,-118.423753
-83.545058,-101.691611,-95.581276,-119.302875,-108.558049
-89.547788,-103.768533,-88.672301,-93.028191,-60.224000
-68.948823,-84.098496,-63.339920,-69.565040,-53.846784
-42.927520,-58.483295,-89.684119,-16.720160,-82.588147
-50.704000,-44.632614,-57.187840,-55.538566,-80.210080
-36.008000,-52.156000,-55.852000,-46.852800,0.000000
0.000000,-33.104000,-41.575360,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
-100.829418,-200.000000,-110.203294,-88.499287,-103.685769
-82.644777,-97.460305,-91.356049,-94.465268,-80.687931
-71.858207,-99.476117,-81.802765,-96.982571,-81.158887
-118.264552,-92.726800,-79.065464,-81.386773,-109.035614
-105.567784,-79.292089,-102.024136,-130.561190,-107.063839
-112.360281,-91.815706,-78.665663,-90.100541,-98.953432
-75.740767,-82.044486,-89.799106,-82.000749,-91.681944
-83.051808,-71.218045,-92.361344,-95.363950,-67.035134
-58.645500,-75.076512,-65.772000,-38.852587,-54.353963
-70.350400,-42.856155,-81.532000,-49.252000,-61.326063
