-99.576534,-200.000000,-117.457920,-200.000000,-124.481054
-102.724973,-120.045000,-119.470931,-100.000000,-109.130870
-65.488000,-113.704435,-62.980000,-100.000000,-67.484000
-83.126556,-71.000704,-122.684166,-100.000000,-113.396173
-164.399387,-119.430482,-111.820595,-200.000000,-113.206560
-174.814182,-144.409632,-165.427758,-200.000000,-158.060422
-146.134885,-162.211547,-166.778655,-200.000000,-207.290016
-197.214099,-201.897481,-201.950122,-200.000000,-213.477981
-182.621058,-204.778660,-185.674538,-200.000000,-188.093846
-182.760417,-184.704987,-200.520796,-200.000000,-184.286124
-180.037369,-142.277670,-186.469276,-200.000000,-194.796756
-132.360416,-175.785270,-183.688447,-200.000000,-128.096160
-200.000000,-128.179067,-165.424009,-200.000000,-186.343351
-77.167081,-100.000000,-57.870400,-120.818286,-103.559200
-115.340640,-104.126066,-101.181760,-127.589137,-131.185388
-110.826400,-112.401984,-137.988619,-64.432000,-113.702880
-146.213841,-113.363738,-139.099727,-114.263444,-147.342704
-134.269899,-135.157656,-127.644500,-144.852668,-137.563200
-130.781165,-147.205220,-138.983786,-151.454675,-160.755546
-111.437115,-159.952396,-196.743081,-204.965062,-147.786598
-188.523246,-190.252650,-124.641553,-210.895423,-125.213664
-198.208479,-115.993215,-205.141900,-183.738067,-181.566962
-158.223228,-182.461772,-191.836832,-200.855799,-207.444216
-172.550752,-181.427843,-163.417933,-167.901597,-194.626226
-173.225195,-189.453444,-188.864311,-166.750256,-173.166714
-200.000000,-137.644129,-174.819252,-131.518971,-138.078239
-48.856000,-100.000000,-65.884000,-57.304000,0.000000
-66.577504,-66.148000,-63.640000,-120.080076,-117.715680
-144.760678,-108.735315,-146.818463,-105.733830,-125.978880
-156.212454,-109.531614,-163.586881,-146.534048,-170.160819
-154.795164,-163.818496,-180.800044,-150.372042,-170.877094
-198.629779,-179.443703,-170.913444,-138.928326,-199.616017
-197.957628,-171.087006,-232.070882,-201.567885,-205.069002
-113.684882,-212.836537,-125.170151,-120.831546,-114.945181
-223.174581,-65.667958,-115.649360,-150.050727,-31.584029
-184.679256,-207.730699,-100.124030,-159.445881,-184.191773
-190.235019,-176.350555,-195.749162,-165.464309,-190.207906
-167.853810,-199.351542,-192.216988,-172.389348,-156.007973
-200.000000,-184.774754,-141.320481,-155.794490,-179.475239
-58.492000,-100.000000,-66.676000,-16.072800,-57.320000
-64.960000,-64.212480,-118.381920,-62.188000,-66.692000
-175.683237,-101.001600,-121.936995,-137.495162,-108.992848
-157.246713,-141.200469,-170.759870,-163.813725,-143.692835
-184.407807,-171.957951,-122.339741,-163.459747,-175.791825
-85.561292,-186.054306,-207.167333,-198.695981,-202.993131
-124.504078,-199.945784,-154.047698,-222.847634,-210.299192
-129.038459,-116.310182,-141.679186,-119.513344,-30.932513
-221.467233,-135.498138,-88.003300,-226.591749,-153.463614
-106.055408,-95.105474,-88.807590,-154.044443,-86.707561
-180.233826,-95.249427,-217.125500,-194.193186,-110.320442
-183.578809,-181.923611,-185.461707,-191.068485,-188.235162
-200.000000,-201.533014,-159.289641,-178.730620,-166.104745
-62.848000,-100.000000,-65.092000,0.000000,0.000000
-61.489920,-75.919200,-64.300000,-101.611936,-116.825939
-139.291301,-116.001045,-89.627966,-117.633393,-113.019200
-155.367021,-125.086218,-90.200596,-121.035937,-125.992026
-67.445176,-163.808168,-105.700099,-174.904632,-165.136346
-95.634119,-120.808345,-23.841133,-100.146409,-37.796981
-101.501057,-75.633665,-86.275380,-137.302129,-66.520997
-149.983451,-185.542786,-128.352997,-149.990631,-136.056645
-92.004730,-97.400209,-119.931930,-111.075664,89.878162
-152.312827,-119.314316,-211.031404,-119.845632,-178.243888
-179.334463,-180.828233,-202.550673,-97.138425,-191.226075
-166.653050,-160.929083,-158.250265,-201.765329,-160.845358
-200.000000,-151.315153,-152.286347,-185.255243,-119.344539
-94.782400,0.000000,0.000000,0.000000,0.000000
-99.958778,-65.488000,-102.391356,-95.516742,-43.988000
-111.514271,-86.850003,-90.956885,-107.772387,-88.691520
-116.735495,-101.851991,-80.407243,-122.462928,-123.678921
-89.833581,-113.894236,-102.815869,-102.050562,-138.844737
-74.872046,-134.252567,-123.388237,-55.225249,-50.766943
-85.926241,-133.743085,-86.487160,-75.177600,-71.400218
-114.532526,-97.515837,-112.948903,-139.575019,-94.990765
-191.472636,-119.027609,-199.352526,-142.751289,-228.856196
-184.624471,-221.818241,-86.489874,-191.227065,-198.916592
-75.684678,-81.127977,-81.694853,-84.055739,-64.197038
-156.264630,-144.508092,-84.752199,-188.071544,-136.174516
-200.000000,-141.284998,-141.557231,-146.435614,-157.642827
-72.777600,0.000000,0.000000,0.000000,0.000000
-90.536497,-69.616000,-50.887994,-70.487200,-80.131520
-74.420718,-92.389143,-62.636382,-105.456221,-57.510590
-119.288527,-88.456776,30.136157,-115.807236,-88.820755
-129.857960,-59.271273,-153.133245,-135.572620,-97.869655
-141.118641,-65.018350,-117.389667,-173.794908,-82.030536
-117.357548,-56.350948,-175.270427,-101.935128,-110.152341
-185.241108,-3.242677,-143.793222,-116.116013,-128.532403
-87.521613,-164.291532,-169.977496,-168.416764,-169.188448
-90.504078,-79.216651,-116.078155,-90.340116,-79.208678
-84.428733,-87.423745,-134.795283,-86.207192,-141.460234
-116.710786,-91.017029,-86.904490,-83.935719,-82.077353
-100.000000,-104.514614,-81.826886,-112.889683,-127.661937
-52.024000,-100.000000,-104.671840,-67.783200,-60.224000
-64.696000,-72.170400,-90.586583,-55.115485,-63.940898
-70.541094,-66.148000,-93.809120,-56.007675,-66.296000
-63.341002,-64.774835,-74.673182,-110.901398,112.635528
-97.323520,-19.614098,-178.509141,-188.133760,-124.859520
-185.944641,-109.924611,-161.270463,-162.590001,-147.813843
-129.273641,-165.583696,-142.081054,-146.191662,-151.111731
-139.983732,-140.215437,-138.890149,-93.356332,-169.617140
-155.067494,-96.042107,-150.674385,-151.830614,-171.821813
-73.710396,-173.376111,-138.576334,-113.159653,-172.558246
-112.550438,-86.944971,-125.640320,-139.068763,-53.559731
-78.116289,-80.576160,-145.602080,-128.904691,-103.993165
-100.000000,-110.103002,-54.002934,-54.136000,-78.361216
-60.013305,-100.000000,-100.000000,-76.394400,-60.488000
-70.358665,-68.880672,-100.000000,-56.600834,-118.061895
-70.348800,-98.965950,-100.000000,53.512565,-76.573920
-164.585626,-216.788000,-200.000000,-67.012479,-152.671517
-138.816928,-158.602381,-200.000000,-148.418918,-190.690836
-142.008922,-137.526692,-200.000000,-172.070330,-156.813920
-112.748749,-136.654426,-200.000000,-144.178370,-137.440789
-126.834135,-108.517712,-200.000000,-166.191054,-152.447081
-136.631836,-132.438340,-200.000000,-165.929857,-133.919382
